Time	R1P3WFSIMES	R1P3WFSQMES	R1P3WFSGMES	R1P3WFSPMES	R1P3WFSIASK	R1P3WFSQASK	R1P3WFSGASK	R1P3WFSPASK	R1P3WFSCRFP	R1P3WFSCRFPP	R1P3WFSCRRP	R1P3WFSCRRPP	R1P3WFSGLDE	R1P3WFSPLDE	R1P3WFSDETA2	R1P3WFSCFQE2	R1P3WFSDFQES
-101.6	-11798	21965	19.007	118.24	-7643	5594	2.75513	152.693	1.22506	-33.8159	1.69681	-111.802	-0.000160475	-0.0549316	-17.1771	-6.64859	0
-101.55	-11810	21956	19.0056	118.279	-7534	5299	2.87384	142.614	1.15341	-39.8859	1.75658	-107.325	-0.000441306	-0.0549316	-16.6058	-6.41436	0
-101.5	-11799	21967	19.0079	118.251	-7770	4469	2.80426	150.211	1.12419	-37.8534	1.78924	-108.666	-0.000240713	-0.0604248	-17.7924	-6.90247	0
-101.45	-11807	21958	19.0079	118.262	-7801	4825	2.78229	149.035	1.16	-36.579	1.7429	-109.814	-0.00032095	-0.0549316	-17.1716	-6.64633	0
-101.4	-11796	21967	19.0065	118.229	-7864	4265	2.74109	156.385	1.10506	-29.2181	1.80635	-114.906	-8.02375e-05	-0.0549316	-16.7212	-6.46154	0
-101.35	-11802	21966	19.0092	118.262	-8102	4078	2.71271	146.854	1.096	-32.6624	1.82471	-112.456	-0.00032095	-0.0494385	-15.6335	-6.01887	0
-101.3	-11802	21962	19.0065	118.257	-8289	4315	2.82104	149.414	1.27805	-35.4803	1.65509	-110.49	-0.000280831	-0.032959	-15.4358	-5.93889	0
-101.25	-11801	21961	19.0106	118.235	-7795	3692	2.60315	154.968	1.10608	-31.6351	1.80511	-112.863	-0.000120356	-0.0714111	-15.6061	-6.00775	0
-101.2	-11806	21954	19.0052	118.262	-8726	4225	2.87781	148.975	1.0995	-37.8259	1.81693	-108.891	-0.00032095	-0.0219727	-14.6887	-5.63813	0
-101.15	-11796	21961	19.0052	118.251	-8088	4224	2.82104	149.414	1.05239	-31.8494	1.87697	-113.016	-0.000240713	-0.0384521	-14.5789	-5.59408	0
-101.1	-11796	21967	19.0048	118.235	-7960	4706	2.836	156.061	1.05609	-29.0533	1.88101	-114.038	-0.000120356	-0.0384521	-14.9469	-5.74183	0
-101.05	-11800	21966	19.0065	118.24	-7818	4690	2.75513	152.693	1.14984	-35.2112	1.75658	-110.77	-0.000160475	-0.0494385	-14.5624	-5.58747	0
-101	-11797	21964	19.0056	118.268	-7963	4064	2.86621	146.475	1.15094	-36.4252	1.75192	-110.099	-0.000361069	-0.065918	-15.0842	-5.7971	0
-100.95	-11796	21967	19.0065	118.218	-8511	3627	2.80396	162.235	1.01165	-34.6399	1.9258	-111.105	0	-0.0439453	-14.7601	-5.66679	0
-100.9	-11795	21960	19.0034	118.224	-8758	3842	2.92114	157.637	1.07687	-29.0039	1.84461	-114.835	-4.01187e-05	-0.0274658	-14.7217	-5.65136	0
-100.85	-11790	21971	19.007	118.235	-7864	4166	2.71393	153.517	1.07687	-32.0856	1.84959	-113.071	-0.000120356	-0.065918	-14.0131	-5.36789	0
-100.8	-11804	21961	19.0065	118.235	-7910	4386	2.74078	154.671	1.16768	-39.5178	1.74321	-107.814	-0.000120356	-0.0494385	-13.2715	-5.0731	0
-100.75	-11807	21963	19.0056	118.251	-8321	3939	2.89703	151.172	1.2355	-35.3485	1.68708	-110.358	-0.000240713	-0.032959	-14.6942	-5.64034	0
-100.7	-11791	21963	19.0012	118.24	-8409	4371	2.98645	153.66	1.00671	-28.7183	1.95038	-114.461	-0.000160475	-0.0274658	-13.2825	-5.07745	0
-100.65	-11795	21963	19.0048	118.24	-8396	4515	2.82349	153.836	1.06988	-32.168	1.87199	-113.11	-0.000160475	-0.0384521	-12.7936	-4.88408	0
-100.6	-11804	21965	19.0079	118.235	-8295	2934	2.67303	153.21	1.19322	-27.1527	1.72804	-115.455	-0.000120356	-0.0604248	-11.8378	-4.50817	0
-100.55	-11802	21955	19.003	118.251	-8646	4189	2.96509	151.254	1.04066	-30.1575	1.92798	-114.038	-0.000240713	-0.0164795	-10.8105	-4.10708	0
-100.5	-11809	21960	19.0052	118.251	-7628	4996	2.78473	152.15	1.31621	-33.7885	1.62053	-111.594	-0.000240713	-0.0549316	-11.9531	-4.55339	0
-100.45	-11801	21957	19.0021	118.246	-8882	4003	2.96173	152.567	1.02544	-24.4391	1.91834	-116.757	-0.000200594	-0.0219727	-12.6672	-4.83424	0
-100.4	-11810	21959	19.0052	118.262	-7989	4968	2.86011	147.552	1.23961	-32.2394	1.6876	-112.846	-0.00032095	-0.0494385	-12.887	-4.92096	0
-100.35	-11797	21961	19.007	118.218	-8069	4263	2.7475	158.956	1.01824	-19.5392	1.94664	-118.141	0	-0.0439453	-12.019	-4.57925	0
-100.3	-11799	21967	19.0074	118.218	-7901	3891	2.71729	157.835	1.30441	-35.5188	1.63128	-110.511	0	-0.0549316	-13.5681	-5.19079	0
-100.25	-11789	21967	19.0034	118.235	-8099	4626	2.89032	155.231	1.05465	-29.5422	1.87665	-114.005	-0.000120356	-0.0384521	-13.0463	-4.98393	0
-100.2	-11802	21962	19.0074	118.257	-8273	4358	2.7948	149.354	1.1211	-27.7515	1.80013	-115.543	-0.000280831	-0.0439453	-12.4475	-4.74766	0
-100.15	-11800	21963	19.0079	118.251	-8255	4499	2.76611	149.59	1.0312	-32.4207	1.91367	-112.637	-0.000240713	-0.032959	-13.5242	-5.17334	0
-100.1	-11802	21966	19.0088	118.262	-8240	3998	2.74994	150.386	1.16796	-36.4526	1.73572	-110.039	-0.00032095	-0.0384521	-14.3646	-5.5083	0
-100.05	-11802	21958	19.003	118.24	-8113	4482	2.9187	153.622	1.15643	-39.6002	1.75814	-107.644	-0.000160475	-0.0384521	-13.7933	-5.28035	0
-99.9999	-11803	21965	19.007	118.235	-8197	3780	2.74109	156.099	1.15176	-30.8221	1.75938	-113.785	-0.000120356	-0.0494385	-15.4303	-5.93668	0
-99.9499	-11807	21961	19.0052	118.251	-7957	4605	2.7887	150.749	1.08016	-33.5742	1.83186	-111.769	-0.000240713	-0.0384521	-15.5566	-5.98775	0
-99.8998	-11799	21963	19.0065	118.24	-8065	4904	2.75696	152.402	1.11205	-23.7854	1.80698	-117.554	-0.000160475	-0.0384521	-14.2822	-5.47535	0
-99.8498	-11805	21956	19.0043	118.251	-8221	4242	2.92786	149.832	1.18882	-36.1725	1.71754	-110.204	-0.000240713	-0.0384521	-14.1174	-5.40953	0
-99.7998	-11800	21963	19.0048	118.24	-8265	4462	2.83569	153.254	1.1281	-30.5585	1.77867	-113.851	-0.000160475	-0.032959	-14.1339	-5.41611	0
-99.7498	-11794	21964	19.0061	118.246	-7737	4760	2.78046	153.776	1.14627	-39.2487	1.76156	-107.886	-0.000200594	-0.0604248	-14.2657	-5.46876	0
-99.6998	-11808	21958	19.0052	118.262	-8140	4948	2.86774	148.337	1.08078	-28.6359	1.83933	-115.214	-0.00032095	-0.0439453	-13.9636	-5.34818	0
-99.6498	-11803	21962	19.0065	118.251	-7639	4961	2.79877	148.189	1.20722	-38.2599	1.71012	-108.583	-0.000240713	-0.0549316	-14.3262	-5.49292	0
-99.5998	-11798	21964	19.0056	118.246	-8567	3713	2.81128	152.111	1.11514	-34.2169	1.79142	-111.27	-0.000200594	-0.032959	-14.9084	-5.72637	0
-99.5498	-11800	21962	19.0052	118.262	-8031	4649	2.82867	147.975	1.14133	-36.8866	1.76063	-109.803	-0.00032095	-0.0384521	-14.6118	-5.60729	0
-99.4998	-11786	21970	19.0052	118.24	-8502	4278	2.85065	152.441	1.07132	-32.4097	1.85332	-112.44	-0.000160475	-0.0219727	-14.2438	-5.45998	0
-99.4498	-11785	21974	19.007	118.218	-8552	3856	2.78137	156.588	1.08119	-32.9315	1.84181	-112.555	0	-0.0384521	-14.0076	-5.3657	0
-99.3998	-11806	21964	19.0061	118.251	-8093	4727	2.83203	149.93	1.07337	-34.8596	1.85706	-111.297	-0.000240713	-0.0384521	-14.3042	-5.48414	0
-99.3498	-11796	21961	19.0052	118.251	-7718	4899	2.82104	149.359	1.24263	-37.9688	1.68017	-108.754	-0.000240713	-0.0549316	-14.7382	-5.65797	0
-99.2998	-11800	21962	19.007	118.268	-8031	4649	2.82715	146.036	1.06082	-37.5073	1.8639	-109.693	-0.000361069	-0.0549316	-15.3259	-5.89453	0
-99.2498	-11800	21963	19.0048	118.251	-8184	4522	2.78625	150.985	1.17702	-33.6456	1.72957	-111.802	-0.000240713	-0.0494385	-15.5182	-5.9722	0
-99.1998	-11800	21959	19.0007	118.235	-8718	4230	2.98584	153.853	1.05218	-31.6132	1.88256	-113	-0.000120356	-0.0109863	-15.293	-5.88123	0
-99.1498	-11805	21965	19.0092	118.268	-7747	5254	2.7475	142.57	1.0205	-28.3502	1.94136	-114.901	-0.000361069	-0.0604248	-14.5239	-5.57207	0
-99.0998	-11800	21965	19.0034	118.251	-8234	4101	2.85461	151.073	1.05815	-30.575	1.86981	-113.351	-0.000240713	-0.0384521	-14.9249	-5.733	0
-99.0498	-11799	21959	19.0056	118.257	-8167	5306	2.8775	148.92	1.15313	-36.8701	1.76778	-109.462	-0.000280831	-0.0274658	-14.6613	-5.62712	0
-98.9998	-11795	21964	19.0039	118.24	-8112	3945	2.84943	153.809	1.13283	-32.6514	1.7712	-112.247	-0.000160475	-0.0549316	-15.8698	-6.11459	0
-98.9498	-11811	21963	19.0052	118.262	-7937	4855	2.86774	148.337	1.16604	-32.8217	1.75005	-112.775	-0.00032095	-0.032959	-14.48	-5.55447	0
-98.8998	-11794	21968	19.0079	118.235	-7892	3990	2.69836	156.072	0.967214	-25.8234	2.00264	-115.79	-0.000120356	-0.065918	-14.8315	-5.69547	0
-98.8498	-11791	21970	19.0039	118.24	-8010	4689	2.83813	151.606	1.13721	-34.4037	1.77431	-111.385	-0.000160475	-0.0494385	-13.255	-5.06657	0
-98.7998	-11796	21963	19.0039	118.229	-8526	3893	2.86011	155.457	1.0421	-33.8818	1.90496	-111.577	-8.02375e-05	-0.032959	-13.2166	-5.05134	0
-98.7498	-11795	21966	19.0065	118.24	-8464	4458	2.75452	152.347	1.26158	-34.6783	1.66353	-110.737	-0.000160475	-0.032959	-14.2218	-5.45121	0
-98.6998	-11789	21969	19.0074	118.224	-8380	2739	2.67273	157.538	1.01124	-29.7235	1.93887	-113.939	-4.01187e-05	-0.065918	-13.1561	-5.02741	0
-98.6498	-11795	21965	19.0043	118.224	-8400	4376	2.86255	156.819	1.08695	-28.9105	1.84213	-114.609	-4.01187e-05	-0.0219727	-12.6178	-4.81474	0
-98.5998	-11799	21963	19.0048	118.235	-7640	4220	2.79419	156.868	1.10032	-31.1792	1.83653	-113.06	-0.000120356	-0.0549316	-11.1346	-4.23331	0
-98.5498	-11800	21965	19.0034	118.235	-8498	3535	2.88849	155.182	1.19706	-29.6521	1.72292	-114.181	-0.000120356	-0.0384521	-10.9094	-4.14556	0
-98.4998	-11788	21967	19.0056	118.224	-8498	3535	2.78229	157.72	1.10938	-27.5427	1.80946	-115.17	-4.01187e-05	-0.0439453	-11.2006	-4.25902	0
-98.4498	-11803	21957	19.003	118.257	-8448	4598	2.96448	148.03	1.0061	-23.9832	1.97806	-116.57	-0.000280831	-0.0109863	-10.1294	-3.84264	0
-98.3998	-11802	21965	19.0065	118.246	-8011	4044	2.74689	150.342	1.15807	-30.8112	1.77338	-113.687	-0.000200594	-0.0494385	-10.86	-4.12632	0
-98.3498	-11788	21965	19.0012	118.24	-8872	4009	2.9837	153.616	0.998691	-30.2673	1.99766	-113.615	-0.000160475	-0.0109863	-9.7229	-3.68537	0
-98.2998	-11795	21966	19.0074	118.257	-8076	4126	2.78198	148.7	1.12398	-36.5076	1.79795	-110.165	-0.000280831	-0.0494385	-10.437	-3.96192	0
-98.2497	-11795	21963	19.0016	118.235	-8322	4440	2.99744	155.429	1.03264	-23.2965	1.93669	-116.911	-0.000120356	-0.032959	-9.82178	-3.72359	0
-98.1997	-11797	21962	19.0034	118.235	-8164	4564	2.87476	154.633	1.19404	-25.9003	1.74352	-116.977	-0.000120356	-0.032959	-9.62952	-3.64929	0
-98.1497	-11797	21960	19.0048	118.235	-8432	4095	2.83447	154.341	1.0026	-29.3994	2.03934	-114.373	-0.000120356	-0.032959	-8.08594	-3.05573	0
-98.0997	-11789	21970	19.0039	118.235	-8102	4486	2.86102	154.083	1.20502	-30.6299	1.72573	-113.813	-0.000120356	-0.0384521	-8.78357	-3.32338	0
-98.0497	-11789	21963	19.0043	118.235	-8415	4236	2.86102	154.083	1.02461	-35.4364	1.93887	-110.517	-0.000120356	-0.032959	-8.86597	-3.35506	0
-97.9997	-11799	21961	19.0039	118.251	-9184	3756	2.95135	150.656	1.08119	-29.8004	1.8975	-114.977	-0.000240713	-0.0109863	-7.86072	-2.96953	0
-97.9497	-11797	21969	19.0043	118.257	-8101	5130	2.87109	149.996	1.09271	-29.5093	1.83964	-113.785	-0.000280831	-0.032959	-8.62976	-3.26429	0
-97.8997	-11806	21957	19.0052	118.262	-8681	4411	2.85736	147.491	1.13283	-33.3051	1.80013	-111.841	-0.00032095	-0.0219727	-9.1626	-3.46922	0
-97.8497	-11794	21957	19.0012	118.229	-8876	2829	2.93335	158.324	0.956927	-19.649	2.08476	-118.702	-8.02375e-05	-0.032959	-8.68469	-3.28539	0
-97.7997	-11799	21957	18.9972	118.229	-9167	3362	3.14667	156.105	1.01083	-21.5112	1.97153	-118.114	-8.02375e-05	-0.00549316	-7.76184	-2.93171	0
-97.7497	-11797	21967	19.0043	118.224	-9072	3563	2.91779	157.802	1.16466	-24.5544	1.77431	-118.185	-4.01187e-05	-0.0219727	-8.23425	-3.11255	0
-97.6997	-11795	21967	19.0034	118.213	-8495	3639	2.88605	160.285	1.09786	-30.4761	1.83342	-113.56	4.01187e-05	-0.0384521	-9.60205	-3.63869	0
-97.6497	-11795	21962	19.0048	118.251	-8416	3058	2.75665	151.161	1.08613	-30.2618	1.88941	-114.263	-0.000240713	-0.0549316	-8.4375	-3.19049	0
-97.5997	-11794	21961	19.0021	118.24	-8552	4357	2.94189	153.534	1.13283	-29.4818	1.79982	-114.554	-0.000160475	-0.0164795	-8.28369	-3.1315	0
-97.5497	-11792	21964	19.0007	118.235	-8845	4892	3.00995	154.852	1.11555	-29.3115	1.85519	-115.527	-0.000120356	0.00549316	-7.84973	-2.96532	0
-97.4997	-11794	21963	19.0034	118.224	-8713	3595	2.91779	157.802	1.08551	-23.5052	1.85208	-117.795	-4.01187e-05	-0.0274658	-9.67346	-3.66627	0
-97.4497	-11785	21969	19.007	118.224	-8539	3859	2.8064	156.242	1.14709	-31.344	1.79733	-113.994	-4.01187e-05	-0.032959	-9.3988	-3.56025	0
-97.3997	-11795	21962	19.003	118.24	-8176	4528	2.91473	153.776	1.06617	-34.3048	1.89376	-111.297	-0.000160475	-0.032959	-9.43726	-3.57509	0
-97.3497	-11787	21971	19.0048	118.224	-8885	3327	2.82074	156.802	1.19404	-38.1445	1.71985	-108.737	-4.01187e-05	-0.032959	-11.5027	-4.37701	0
-97.2997	-11798	21956	19.0007	118.257	-8739	4594	3.05786	148.189	1.14737	-25.5707	1.77618	-116.603	-0.000280831	-0.00549316	-10.8875	-4.13701	0
-97.2497	-11807	21961	19.0052	118.257	-8271	4970	2.90497	148.645	1.04992	-27.6251	1.89718	-115.763	-0.000280831	-0.0219727	-11.1292	-4.23117	0
-97.1997	-11792	21964	19.0048	118.262	-8286	4828	2.86499	148.293	1.12172	-32.4536	1.80418	-112.692	-0.00032095	-0.032959	-11.0687	-4.20762	0
-97.1497	-11802	21962	19.0048	118.246	-8509	4141	2.84882	152.386	1.06	-30.7727	1.88505	-113.478	-0.000200594	-0.032959	-11.6345	-4.42858	0
-97.0997	-11807	21954	19.0043	118.235	-8788	4173	2.8537	159.258	1.16439	-30.6573	1.75129	-113.632	-0.000120356	-0.0219727	-11.3928	-4.33408	0
-97.0497	-11803	21957	19.0021	118.257	-8723	4735	2.98279	149.343	1.08387	-29.3719	1.84648	-114.384	-0.000280831	0.00549316	-11.5027	-4.37701	0
-96.9997	-11796	21960	19.0034	118.24	-8761	3172	2.86102	157.05	1.12789	-21.9122	1.79142	-117.779	-0.000160475	-0.0384521	-12.1124	-4.61591	0
-96.9497	-11804	21961	19.0048	118.246	-8189	5032	2.83661	151.831	1.09909	-29.762	1.8244	-114.67	-0.000200594	-0.032959	-12.3212	-4.69794	0
-96.8997	-11790	21967	19.007	118.224	-8938	2909	2.77863	156.55	0.96886	-22.3462	2.02099	-117.246	-4.01187e-05	-0.0494385	-11.9421	-4.54908	0
-96.8497	-11801	21958	19.0061	118.251	-7680	4944	2.84149	150.123	1.22204	-38.941	1.70321	-108.221	-0.000240713	-0.0549316	-12.0245	-4.58141	0
-96.7997	-11794	21972	19.0092	118.24	-8033	3775	2.6413	153.342	1.05095	-31.7175	1.87945	-112.692	-0.000160475	-0.0604248	-13.9362	-5.33723	0
-96.7497	-11796	21964	19.0012	118.246	-8511	4543	2.97241	151.661	1.12954	-32.959	1.77494	-112.401	-0.000200594	-0.0109863	-13.7659	-5.26942	0
-96.6997	-11803	21963	19.0034	118.257	-8027	5055	2.93671	150.04	1.19377	-33.2227	1.74134	-112.335	-0.000280831	-0.032959	-12.3212	-4.69794	0
-96.6497	-11794	21967	19.0065	118.229	-8139	4070	2.72339	156.841	1.15396	-35.5792	1.75129	-110.654	-8.02375e-05	-0.0549316	-13.3374	-5.09923	0
-96.5996	-11784	21968	19.0056	118.224	-8433	4604	2.83173	155.654	1.20941	-35.2222	1.70679	-111.044	-4.01187e-05	-0.032959	-13.1396	-5.02088	0
-96.5496	-11795	21958	18.9981	118.235	-8982	4168	3.09143	153.82	1.07317	-37.6996	1.85923	-108.77	-0.000120356	0	-12.5464	-4.7866	0
-96.4996	-11797	21966	19.0052	118.235	-8937	3307	2.81891	156.495	1.14847	-31.778	1.78333	-113.533	-0.000120356	-0.032959	-11.9366	-4.54693	0
-96.4496	-11801	21960	19.0074	118.279	-7618	4865	2.79266	143.273	1.18635	-27.3615	1.73009	-115.648	-0.000441306	-0.065918	-12.3267	-4.7001	0
-96.3996	-11795	21965	19.0052	118.251	-8277	4732	2.79572	151.183	1.02379	-22.3627	1.93856	-118.383	-0.000240713	-0.0219727	-11.3104	-4.3019	0
-96.3496	-11792	21962	19.0012	118.224	-9091	3822	2.95563	156.412	1.09539	-28.4106	1.83248	-114.818	-4.01187e-05	-0.0109863	-10.8051	-4.10494	0
-96.2996	-11798	21956	18.9976	118.251	-8933	4590	3.1134	150.557	1.07214	-25.3619	1.89905	-117.416	-0.000240713	0	-9.62402	-3.64717	0
-96.2496	-11802	21960	19.0061	118.262	-8341	4168	2.79755	147.827	1.12069	-26.1145	1.81382	-116.131	-0.00032095	-0.0494385	-9.38782	-3.55602	0
-96.1996	-11794	21966	19.0056	118.24	-8466	4324	2.79083	153.973	1.10135	-28.0316	1.83342	-114.906	-0.000160475	-0.032959	-10.1953	-3.86818	0
-96.1496	-11800	21962	19.0034	118.24	-8778	4074	2.88879	152.391	1.05054	-29.1852	1.93451	-114.653	-0.000160475	-0.032959	-8.59131	-3.24952	0
-96.0996	-11779	21970	19.0003	118.235	-9609	3672	3.02216	155.094	1.15286	-35.3925	1.77742	-110.61	-0.000120356	0.0219727	-8.58582	-3.24741	0
-96.0496	-11783	21964	19.0021	118.24	-8538	4906	2.93671	150.04	1.01906	-25.9332	1.98086	-116.576	-0.000160475	-0.0164795	-7.57507	-2.86033	0
-95.9996	-11783	21968	19.0021	118.196	-8656	3919	2.96936	164.619	1.0744	-30.1575	1.8947	-114.077	0.000160475	-0.0274658	-7.46521	-2.81837	0
-95.9496	-11792	21967	19.0048	118.224	-9039	2468	2.836	158.417	1.03243	-24.3457	1.98988	-117.609	-4.01187e-05	-0.0384521	-6.30066	-2.37481	0
-95.8996	-11797	21960	19.0043	118.257	-8698	4137	2.91504	148.92	1.09477	-26.6309	1.87106	-115.538	-0.000280831	-0.0164795	-6.24023	-2.35186	0
-95.8496	-11786	21967	19.0016	118.207	-8816	3901	2.94434	163.059	0.968654	-20.2863	2.11866	-119.202	8.02375e-05	-0.0219727	-5.61951	-2.11632	0
-95.7996	-11786	21962	18.9981	118.213	-9211	3589	3.1311	160.071	1.07543	-23.0548	1.93762	-118.306	4.01187e-05	0.00549316	-4.86145	-1.82936	0
-95.7496	-11783	21967	19.0007	118.207	-9214	2951	3.02887	161.268	1.03058	-16.6772	1.99362	-120.547	8.02375e-05	-0.0219727	-4.42749	-1.66537	0
-95.6996	-11787	21958	18.9958	118.218	-9511	2841	3.23212	157.72	1.03305	-16.7651	2.01757	-120.8	0	-0.00549316	-3.4552	-1.29864	0
-95.6496	-11792	21963	19.0025	118.24	-8766	4321	2.9422	153.479	1.10423	-19.2261	1.86172	-120.262	-0.000160475	-0.0164795	-4.76257	-1.79197	0
-95.5996	-11789	21960	18.9985	118.218	-9285	3525	3.12561	158.824	1.03181	-18.4131	2.00606	-119.317	0	-0.00549316	-3.67493	-1.38144	0
-95.5496	-11795	21960	18.9981	118.224	-9531	3839	3.0954	157.846	1.08428	-17.7814	1.96251	-121.86	-4.01187e-05	0.0164795	-2.71912	-1.02151	0
-95.4996	-11784	21964	19.0021	118.224	-8767	3676	2.98279	155.067	1.07934	-19.281	1.92114	-119.399	-4.01187e-05	-0.0164795	-4.47693	-1.68404	0
-95.4496	-11777	21969	18.9989	118.213	-9543	2559	3.09631	161.131	0.987581	-12.2882	2.17155	-123.151	4.01187e-05	-0.0109863	-1.49414	-0.56102	0
-95.3996	-11785	21959	18.9989	118.213	-8734	4601	3.0423	158.412	1.09518	-13.3539	1.98584	-122.278	4.01187e-05	-0.00549316	-0.510864	-0.191781	0
-95.3496	-11785	21963	18.9985	118.213	-9881	3311	3.10455	160.367	1.02256	-21.4398	2.03188	-119.625	4.01187e-05	0.0219727	-1.52161	-0.571337	0
-95.2996	-11791	21959	18.9967	118.218	-9138	4791	3.21991	158.461	1.07934	-16.1499	2.05956	-122.014	0	0.032959	-0.137329	-0.0515527	0
-95.2496	-11787	21964	18.9954	118.207	-9754	3794	3.22266	161.631	1.03449	-18.2483	2.07791	-120.322	8.02375e-05	0.0274658	-0.20874	-0.0783603	0
-95.1996	-11787	21964	19.0021	118.224	-8891	4476	2.95593	156.671	1.1281	-24.3182	1.91896	-117.916	-4.01187e-05	-0.00549316	-0.159302	-0.0598012	0
-95.1496	-11787	21957	18.9976	118.24	-9317	3890	3.13416	153.062	1.04004	-24.1095	2.00668	-117.389	-0.000160475	0.00549316	-1.56006	-0.585783	0
-95.0996	-11790	21960	19.0007	118.224	-9460	3264	3.03131	159.203	0.993136	-16.1884	2.10404	-120.91	-4.01187e-05	0.00549316	-2.12585	-0.798401	0
-95.0496	-11790	21958	18.9963	118.24	-9443	3401	3.17413	154.567	1.11966	-16.9904	1.95162	-121.75	-0.000160475	0.00549316	-0.41748	-0.156723	0
-94.9995	-11783	21970	19.0039	118.224	-8615	3805	2.88788	156.703	1.09971	-24.2853	1.89718	-117.488	-4.01187e-05	-0.0274658	-3.10364	-1.16623	0
-94.9495	-11790	21962	18.9994	118.235	-9032	4492	3.06458	155.577	0.973386	-16.7212	2.12457	-119.861	-0.000120356	0.00549316	-2.32361	-0.872749	0
-94.8995	-11783	21965	18.9989	118.218	-9790	2875	3.06305	160.181	1.1139	-19.1162	1.89905	-120.954	0	0.00549316	-2.46094	-0.924392	0
-94.8495	-11783	21959	18.9981	118.224	-9044	4241	3.13385	157.874	1.15066	-24.4556	1.82191	-117.697	-4.01187e-05	0.00549316	-3.25195	-1.22208	0
-94.7995	-11787	21966	19.0025	118.202	-9231	3834	2.96417	162.554	1.05979	-13.8428	1.96438	-122.058	0.000120356	-0.00549316	-3.38379	-1.27174	0
-94.7495	-11788	21958	19.0007	118.224	-9123	3536	2.97119	158.297	1.07173	-17.6331	2.02659	-120.613	-4.01187e-05	-0.00549316	-1.3678	-0.513562	0
-94.6995	-11786	21965	19.0034	118.229	-8593	3831	2.88544	156.495	1.09806	-19.5941	1.87168	-119.29	-8.02375e-05	-0.0384521	-3.49365	-1.31313	0
-94.6495	-11791	21957	18.9958	118.251	-8901	4221	3.15094	150.897	1.0742	-20.3027	1.96935	-119.96	-0.000240713	0.00549316	-3.24097	-1.21794	0
-94.5995	-11787	21965	18.9998	118.218	-9185	4258	3.0545	158.719	1.07399	-21.8298	1.96997	-120.767	0	0.0109863	-3.18054	-1.19519	0
