Time	R1P2WFSIMES	R1P2WFSQMES	R1P2WFSGMES	R1P2WFSPMES	R1P2WFSIASK	R1P2WFSQASK	R1P2WFSGASK	R1P2WFSPASK	R1P2WFSCRFP	R1P2WFSCRFPP	R1P2WFSCRRP	R1P2WFSCRRPP	R1P2WFSGLDE	R1P2WFSPLDE	R1P2WFSDETA2	R1P2WFSCFQE2	R1P2WFSDFQES
-101.15	3436	-29085	19.0077	-83.2709	5570	2668	1.94702	22.3132	1.4078	-1.46667	2.02925	-140.202	-0.000102452	-0.0549316	-9.68994	-3.93254	0
-101.1	3429	-29094	19.0132	-83.2654	6526	1299	1.97235	13.4967	1.66858	-14.2877	1.90194	-129.265	-0.000136603	-0.10437	-10.2502	-4.16473	0
-101.05	3430	-29073	18.9937	-83.2709	7126	4622	2.50916	35.8099	1.62437	5.25696	1.72233	-146.063	-0.000102452	0.065918	-8.54736	-3.46142	0
-101	3434	-29096	19.0124	-83.2819	7375	1277	1.82404	18.2043	1.50543	-0.170288	1.94921	-141.103	-3.41507e-05	-0.098877	-9.39331	-3.80994	0
-100.95	3424	-29096	19.0105	-83.2654	6361	1693	2.12463	13.5791	1.7391	-11.1896	1.74034	-127.612	-0.000136603	-0.0878906	-9.72839	-3.94845	0
-100.9	3417	-29078	19.0003	-83.2874	6354	2992	2.04285	32.6733	1.47858	-1.61499	1.93219	-138.664	0	-0.0384521	-9.72839	-3.94845	0
-100.85	3427	-29090	19.0062	-83.2874	6292	2586	1.90552	24.8895	1.67884	-5.25146	1.7788	-133.149	0	-0.0549316	-9.16809	-3.71699	0
-100.8	3436	-29098	19.012	-83.2874	5639	1773	1.71722	17.2321	1.8591	0.653687	1.47899	-139.57	0	-0.109863	-7.98157	-3.2292	0
-100.75	3433	-29078	19.0023	-83.2709	5609	2758	2.16675	25.7739	1.29254	-3.02124	2.2218	-138.241	-0.000102452	-0.0384521	-10.1074	-4.10547	0
-100.7	3437	-29091	19.0081	-83.2819	5124	2634	2.05597	20.5389	1.71463	-2.75208	1.7237	-136.829	-3.41507e-05	-0.0604248	-9.23401	-3.74419	0
-100.65	3432	-29081	19.0026	-83.2819	6422	3306	2.14203	27.9547	1.61358	2.44446	1.73324	-142.361	-3.41507e-05	-0.0219727	-8.21777	-3.32606	0
-100.6	3429	-29098	19.0147	-83.3093	4729	1300	1.55975	16.4191	1.49516	-11.9696	1.98923	-131.902	0.000136603	-0.131836	-8.32764	-3.37116	0
-100.55	3432	-29074	18.9964	-83.2709	7506	3834	2.43835	30.8826	1.58437	-2.33459	1.78617	-136.269	-0.000102452	0.032959	-7.40479	-2.99312	0
-100.5	3433	-29083	19.0007	-83.2874	7274	3280	2.07306	31.723	1.56884	3.92761	1.79162	-144.706	0	0.00549316	-7.00928	-2.8316	0
-100.45	3419	-29098	19.0105	-83.2928	5289	1610	1.70105	22.0441	1.57963	-11.4752	1.84455	-132.61	3.41507e-05	-0.10437	-8.71765	-3.53145	0
-100.4	3425	-29084	19.0038	-83.2654	7099	2056	2.28729	19.5007	1.80568	-3.02124	1.61676	-136.456	-0.000136603	-0.0549316	-7.58606	-3.06725	0
-100.35	3415	-29093	19.0073	-83.2983	5382	2869	1.75049	27.7295	1.51964	1.24146	1.86501	-141.685	6.83013e-05	-0.0494385	-8.70117	-3.52467	0
-100.3	3427	-29095	19.0093	-83.2874	5663	3295	1.85242	22.7527	1.78568	-1.1261	1.56711	-137.065	0	-0.0384521	-6.52588	-2.63455	0
-100.25	3419	-29094	19.0105	-83.3038	4997	1945	1.59607	25.8728	1.4699	-11.629	1.99869	-132.589	0.000102452	-0.10437	-8.94836	-3.62643	0
-100.2	3415	-29085	19.0042	-83.2874	6345	3121	1.98608	26.488	1.60226	-7.36084	1.81918	-132.056	0	-0.0439453	-8.14087	-3.29451	0
-100.15	3426	-29086	19.0034	-83.2983	5992	3050	1.92047	31.8054	1.56621	3.83972	1.83336	-144.833	6.83013e-05	-0.0274658	-8.04199	-3.25397	0
-100.1	3430	-29096	19.0112	-83.2819	6130	1802	1.89972	18.847	1.64647	-8.39905	1.7578	-130.265	-3.41507e-05	-0.0933838	-7.7124	-3.11895	0
-100.05	3435	-29083	19.0097	-83.2709	5191	2407	2.02881	19.0942	1.47727	-1.9281	1.99396	-140.455	-0.000102452	-0.0714111	-8.67371	-3.51337	0
-99.9999	3426	-29079	19.003	-83.2764	6419	2767	2.17712	24.4611	1.65489	1.93909	1.79135	-141.268	-6.83013e-05	-0.0439453	-8.79456	-3.5631	0
-99.9499	3431	-29096	19.0101	-83.2819	5409	2424	1.89972	18.847	1.62016	-5.04272	1.80335	-133.314	-3.41507e-05	-0.065918	-9.0033	-3.64906	0
-99.8998	3423	-29087	19.0066	-83.2874	5137	2538	1.85516	25.4114	1.5649	-4.70215	1.84509	-136.274	0	-0.0714111	-8.95386	-3.62869	0
-99.8498	3418	-29086	19.0034	-83.2874	6062	2696	2.00958	27.0593	1.52016	-2.33459	1.8661	-137.725	0	-0.0274658	-7.88818	-3.19093	0
-99.7998	3428	-29085	19.0011	-83.2709	6316	3568	2.29065	27.0593	1.60437	1.47766	1.76789	-140.795	-0.000102452	-0.00549316	-7.59155	-3.06949	0
-99.7498	3430	-29093	19.0089	-83.2928	6220	1767	1.78802	20.7037	1.46674	3.04321	1.88902	-144.41	3.41507e-05	-0.115356	-6.89941	-2.78678	0
-99.6998	3416	-29076	19.0023	-83.2709	5607	3424	2.24487	26.0541	1.62963	-2.30164	1.78098	-137.692	-0.000102452	-0.0109863	-7.29492	-2.94822	0
-99.6498	3413	-29087	19.0046	-83.2983	5909	3481	1.87439	30.0751	1.55174	3.78479	1.82872	-143.954	6.83013e-05	-0.0219727	-7.14661	-2.88765	0
-99.5998	3427	-29088	19.0077	-83.2874	5249	2132	1.79626	25.5487	1.52279	0.32959	1.84973	-141.855	0	-0.0769043	-7.19055	-2.90559	0
-99.5498	3432	-29087	19.0077	-83.2819	5794	2664	1.8811	24.0985	1.59674	-1.26892	1.79326	-137.554	-3.41507e-05	-0.0549316	-7.08069	-2.86074	0
-99.4998	3420	-29078	19.0003	-83.2819	5617	3818	2.16125	30.8002	1.54174	-1.29639	1.82463	-139.329	-3.41507e-05	0.0219727	-7.20703	-2.91232	0
-99.4498	3422	-29087	19.003	-83.2874	6476	4329	2.10266	27.5043	1.36017	8.1958	2.0718	-149.288	0	0.00549316	-7.14111	-2.88541	0
-99.3998	3436	-29088	19.0097	-83.2819	4803	2100	1.92444	20.2258	1.74042	-6.1853	1.63067	-132.281	-3.41507e-05	-0.098877	-6.41052	-2.58759	0
-99.3498	3421	-29080	19.0011	-83.2983	5966	3349	1.96289	34.2114	1.33359	0.181274	2.10615	-141.075	6.83013e-05	-0.00549316	-7.63	-3.08523	0
-99.2998	3434	-29084	19.0046	-83.2983	6354	2975	1.79474	31.7889	1.70726	3.50464	1.6615	-144.19	6.83013e-05	-0.0384521	-7.20154	-2.91008	0
-99.2498	3424	-29095	19.0066	-83.2654	7426	2423	2.27417	18.4241	1.5249	-1.15906	1.82218	-139.752	-0.000136603	-0.0384521	-6.5863	-2.65916	0
-99.1998	3423	-29086	19.0069	-83.2874	5218	2577	1.88293	25.3949	1.41017	1.2085	2.01224	-143.086	0	-0.0604248	-8.2782	-3.35086	0
-99.1498	3428	-29084	19.0038	-83.2599	8073	2700	2.40112	19.6875	1.84752	-2.9718	1.50627	-134.879	-0.000170753	-0.0219727	-6.31165	-2.54735	0
-99.0998	3415	-29090	19.0054	-83.2983	4366	3143	1.90796	27.3395	1.53148	5.47119	1.86419	-146.662	6.83013e-05	-0.0439453	-7.59155	-3.06949	0
-99.0498	3434	-29090	19.0085	-83.2544	6364	2215	2.28729	15.1886	1.72568	-0.181274	1.61185	-140.515	-0.000204904	-0.0604248	-6.71265	-2.71064	0
-98.9998	3431	-29081	19.0042	-83.2764	7144	2541	2.07581	24.5544	1.61753	-7.92114	1.80745	-131.611	-6.83013e-05	-0.0439453	-7.76184	-3.13919	0
-98.9498	3427	-29083	18.9995	-83.2874	5501	3539	2.06451	33.0194	1.45095	8.18481	1.91171	-148.398	0	0	-7.58606	-3.06725	0
-98.8998	3422	-29101	19.0112	-83.2928	6242	858	1.77887	17.9242	1.79015	-5.41626	1.59221	-135.011	3.41507e-05	-0.12085	-7.37183	-2.97965	0
-98.8498	3408	-29081	18.9999	-83.3093	5411	3578	1.92444	37.7545	1.597	-2.86194	1.75889	-136.511	0.000136603	-0.00549316	-6.63574	-2.6793	0
-98.7998	3432	-29094	19.0058	-83.2983	4483	3419	1.70959	32.2668	1.79884	-2.87842	1.6274	-134.819	6.83013e-05	-0.0439453	-6.80603	-2.7487	0
-98.7498	3426	-29087	19.0026	-83.2928	5762	3110	1.922	31.1902	1.60647	2.28516	1.75643	-142.542	3.41507e-05	-0.0274658	-6.50391	-2.62561	0
-98.6998	3420	-29098	19.0077	-83.2874	5995	2364	1.94397	22.1704	1.71673	-3.59253	1.64595	-136.857	0	-0.0714111	-6.5918	-2.6614	0
-98.6498	3430	-29082	19.003	-83.2874	5386	2849	2.0752	27.3395	1.69252	-5.35034	1.70787	-134.626	0	-0.0384521	-6.47644	-2.61442	0
-98.5998	3427	-29092	19.0038	-83.2874	5433	3481	2.03217	27.4329	1.51253	13.5461	1.84073	-153.007	0	-0.0109863	-6.13586	-2.47585	0
-98.5498	3428	-29094	19.014	-83.2544	6725	1111	2.02087	11.4697	1.60411	-6.78955	1.74143	-135.709	-0.000204904	-0.12085	-5.3833	-2.17027	0
-98.4998	3417	-29079	19.0007	-83.2764	6060	3438	2.23206	28.6743	1.50174	-0.126343	1.8781	-139.318	-6.83013e-05	0.00549316	-6.026	-2.43119	0
-98.4498	3420	-29088	19.0073	-83.2819	6402	2431	1.94	23.8184	1.72831	-2.90588	1.67623	-137.362	-3.41507e-05	-0.0604248	-6.25122	-2.52277	0
-98.3998	3427	-29091	19.0058	-83.2654	6849	2466	2.24792	18.1604	1.46122	3.2135	1.91076	-143.954	-0.000136603	-0.0494385	-6.17432	-2.49149	0
-98.3498	3402	-29093	19.0116	-83.2928	5790	2252	1.57196	23.313	1.61779	-6.32812	1.72861	-134.632	3.41507e-05	-0.0823975	-5.66895	-2.28616	0
-98.2998	3429	-29085	19.0023	-83.2654	7331	2590	2.3053	22.0441	1.80252	-7.48718	1.6083	-128.974	-0.000136603	-0.0384521	-4.93286	-1.98773	0
-98.2497	3418	-29091	19.0042	-83.2819	6130	3086	2.13409	24.3182	1.39306	9.06372	2.0072	-151.078	-3.41507e-05	-0.0384521	-6.13037	-2.47362	0
-98.1997	3423	-29092	19.0077	-83.2928	5695	2292	1.74774	26.0925	1.65042	-2.49939	1.68087	-139.208	3.41507e-05	-0.0604248	-4.67468	-1.88322	0
-98.1497	3426	-29085	19.0062	-83.2819	4848	2857	1.89819	25.1587	1.55463	-0.164795	1.84427	-140.021	-3.41507e-05	-0.0549316	-5.45471	-2.19923	-0.00325963
-98.0997	3419	-29085	19.0007	-83.2764	6209	3268	2.25189	28.0591	1.56121	4.20776	1.78016	-144.487	-6.83013e-05	-0.0219727	-4.20227	-1.69219	-0.00325963
-98.0497	3421	-29096	19.0112	-83.2983	5507	1827	1.61499	21.7804	1.65937	-0.516357	1.72724	-139.878	6.83013e-05	-0.0933838	-4.94934	-1.99441	-0.00325963
-97.9997	3432	-29082	19.0023	-83.3038	4299	3622	1.90887	33.6401	1.55384	-5.02625	1.79981	-135.835	0.000102452	-0.0219727	-4.11987	-1.65889	-0.00325963
-97.9497	3424	-29086	19.0054	-83.2654	6203	2731	2.3111	18.8306	1.58463	-3.2135	1.78808	-136.555	-0.000136603	-0.032959	-3.97156	-1.59897	-0.00325963
-97.8997	3426	-29081	19.0038	-83.2819	7170	2982	2.05261	26.7792	1.41096	5.69641	1.9385	-146.525	-3.41507e-05	-0.0219727	-3.20251	-1.28863	-0.00325963
-97.8497	3429	-29094	19.0124	-83.2819	5142	2518	1.65924	20.3137	1.49253	-2.75757	1.85628	-139.12	-3.41507e-05	-0.098877	-4.25171	-1.71217	-0.00325963
-97.7997	3425	-29074	19.0003	-83.2819	6188	2954	2.23633	29.7894	1.51727	-2.13684	1.847	-138.62	-3.41507e-05	-0.032959	-3.30688	-1.33072	-0.00325963
-97.7497	3416	-29088	19.0038	-83.3093	6654	3301	1.86737	33.8763	1.53121	13.5736	1.79899	-153.512	0.000136603	-0.00549316	-2.4884	-1.00087	-0.00325963
-97.6997	3426	-29089	19.0097	-83.2874	5485	2052	1.78772	21.8518	1.66226	-5.40527	1.67295	-136.132	0	-0.0878906	-2.23022	-0.896917	-0.00325963
-97.6497	3418	-29086	19.0062	-83.2819	6244	2698	2.03247	23.3789	1.45911	1.23596	1.88274	-141.861	-3.41507e-05	-0.0549316	-2.30713	-0.927878	-0.00325963
-97.5997	3421	-29084	19.0038	-83.3093	5471	3447	1.74713	37.8369	1.59569	-2.06543	1.74988	-137.428	0.000136603	-0.0109863	-1.53259	-0.61619	-0.00325963
-97.5497	3420	-29089	19.0011	-83.2983	5488	3762	1.9632	34.2059	1.42727	10.4095	1.93093	-152.001	6.83013e-05	0.00549316	-1.07666	-0.432827	0
-97.4997	3422	-29093	19.0093	-83.2874	6197	2068	1.81702	20.7751	1.76489	-8.64624	1.5712	-128.403	0	-0.0714111	-0.576782	-0.231852	0
-97.4497	3420	-29073	18.9972	-83.2983	4820	3715	2.09351	36.5021	1.29307	1.81274	2.09985	-142.888	6.83013e-05	0	-1.85669	-0.746578	0
-97.3997	3420	-29084	19.0042	-83.2928	4315	3272	1.78955	30.4211	1.65437	6.57532	1.66422	-147.816	3.41507e-05	-0.0549316	-0.906372	-0.364357	0
-97.3497	3408	-29091	19.0081	-83.2764	5552	2333	1.98944	20.9125	1.61437	-9.04175	1.72069	-131.149	-6.83013e-05	-0.0769043	-1.07666	-0.432827	0
-97.2997	3425	-29077	18.9987	-83.2928	5100	3601	2.06787	36.0516	1.46095	2.2467	1.8721	-143.196	3.41507e-05	0.00549316	-1.05469	-0.423991	0
-97.2497	3409	-29079	19.0007	-83.2819	5176	3786	2.21771	28.9215	1.50122	4.27368	1.841	-144.454	-3.41507e-05	0	-1.27441	-0.512349	0
-97.1997	3411	-29086	19.0034	-83.3038	4964	3007	1.89362	29.3445	1.56937	7.36084	1.76216	-147.838	0.000102452	-0.0439453	-0.346069	-0.139108	0
-97.1497	3420	-29088	19.0085	-83.2819	5813	2443	1.94489	22.1704	1.43648	-1.11511	1.90478	-140.51	-3.41507e-05	-0.0714111	-0.900879	-0.362148	0
-97.0997	3408	-29081	19.0003	-83.3148	6155	3272	1.88873	36.0187	1.48964	6.21277	1.86992	-146.695	0.000170753	-0.0109863	-0.10437	-0.0419528	0
-97.0497	3424	-29077	18.9999	-83.3093	4343	4128	1.95282	38.1775	1.50306	14.5514	1.86419	-154.764	0.000136603	0.00549316	-0.219727	-0.088322	0
-96.9997	3419	-29087	19.0054	-83.2819	6190	2828	2.03461	25.8234	1.43227	9.8053	1.97032	-150.156	-3.41507e-05	-0.0439453	1.18103	0.474796	0
-96.9497	3416	-29074	18.9972	-83.3148	4767	3843	1.96533	43.374	1.51806	9.71741	1.81645	-149.513	0.000170753	-0.00549316	0.593262	0.238477	0
-96.8997	3416	-29085	18.9991	-83.2983	4587	4461	2.02545	36.3318	1.57437	11.0962	1.76298	-153.188	6.83013e-05	0.0109863	-0.0933838	-0.0375367	0
-96.8497	3419	-29077	19.0003	-83.2874	5839	3295	2.03339	31.344	1.68568	12.1893	1.66068	-153.04	0	-0.0109863	2.07092	0.832793	0
-96.7997	3410	-29088	19.0023	-83.3258	5716	3781	1.75934	41.424	1.59226	-1.07117	1.7507	-138.032	0.000239055	0.00549316	-0.0769043	-0.0309126	0
-96.7497	3427	-29074	18.9968	-83.2874	6399	3607	2.26837	33.7445	1.52411	8.05298	1.82736	-148.672	0	0	0.648193	0.26056	0
-96.6997	3428	-29084	18.9995	-83.3093	5584	3726	1.95282	38.1775	1.50016	19.671	1.85928	-157.797	0.000136603	0.00549316	0.818481	0.32902	0
-96.6497	3424	-29093	19.0081	-83.2489	6709	2099	2.26013	15.9741	1.84541	-0.98877	1.46781	-138.785	-0.000239055	-0.0714111	1.38977	0.558743	0
-96.5996	3425	-29073	18.998	-83.2819	5839	4187	2.27753	32.3932	1.48832	0.598755	1.8691	-140.131	-3.41507e-05	0.032959	0.549316	0.220811	0
-96.5496	3416	-29079	19.0003	-83.2983	4687	4012	1.95709	36.5845	1.63042	13.6835	1.7237	-155.77	6.83013e-05	0	1.26343	0.507931	0
-96.4996	3426	-29086	19.0069	-83.2874	5824	2572	1.89972	23.8568	1.68647	-2.43347	1.64949	-136.313	0	-0.0604248	1.71936	0.691324	0
-96.4496	3419	-29079	19.0011	-83.2928	5274	3339	1.95465	33.371	1.54121	4.72961	1.80308	-145.003	3.41507e-05	-0.0109863	0.917358	0.368774	0
-96.3996	3412	-29080	18.9984	-83.2983	5223	4007	2.02515	36.7383	1.58279	8.39355	1.74961	-148.491	6.83013e-05	0.00549316	1.06018	0.4262	0
-96.3496	3425	-29085	19.0015	-83.3038	4868	3936	1.8576	38.0511	1.62489	12.1893	1.71442	-153.875	0.000102452	-0.0109863	1.39526	0.560953	0
-96.2996	3420	-29085	19.0046	-83.2764	7511	2742	2.13806	24.2908	1.7691	4.60327	1.58893	-144.624	-6.83013e-05	-0.0219727	2.25769	0.907974	0
-96.2496	3408	-29079	18.9976	-83.2874	4742	3880	2.22168	30.3827	1.43174	3.25745	1.91423	-143.284	0	0.00549316	0.785522	0.315769	0
-96.1996	3419	-29074	18.9937	-83.3038	5436	4784	2.20978	41.3745	1.6441	16.2872	1.70542	-157.253	0.000102452	0.0549316	1.21948	0.490259	0
-96.1496	3411	-29078	18.9984	-83.3093	4830	3844	1.89728	39.743	1.40859	8.7561	2.00436	-150.419	0.000136603	-0.0164795	1.4447	0.580837	0
-96.0996	3408	-29074	18.9991	-83.2983	4708	4327	1.96716	37.8259	1.50122	6.46545	1.84918	-146.821	6.83013e-05	0.0219727	1.31836	0.530023	0
-96.0496	3414	-29079	19.0007	-83.3258	4090	4148	1.68762	47.4939	1.52411	10.1678	1.82818	-151.633	0.000239055	0	0.714111	0.28706	0
-95.9996	3412	-29092	19.0054	-83.3258	3506	3524	1.61133	38.0621	1.32043	10.3491	2.09985	-150.266	0.000239055	-0.0439453	0.384521	0.154565	0
-95.9496	3419	-29082	19.0015	-83.3038	5835	3646	1.93787	34.1125	1.8462	6.47644	1.51227	-147.283	0.000102452	-0.00549316	2.74109	1.10265	0
-95.8996	3410	-29071	18.9952	-83.3148	5021	4306	1.99921	46.1096	1.51464	3.94958	1.83827	-144.163	0.000170753	0.0219727	2.46643	0.992022	0
-95.8496	3414	-29093	19.0038	-83.3093	4268	3535	1.77887	36.5845	1.60832	7.94312	1.77525	-148.156	0.000136603	-0.0274658	0.812988	0.326812	0
-95.7996	3420	-29075	18.9972	-83.2983	5448	4023	2.22473	34.3213	1.70015	12.6123	1.70733	-154.902	6.83013e-05	0.0219727	2.92786	1.17791	0
-95.7496	3414	-29076	18.9948	-83.3093	5710	4131	2.14111	41.3745	1.35569	5.03723	2.03839	-145.602	0.000136603	0.032959	2.83997	1.14249	0
-95.6996	3433	-29086	19.0023	-83.2654	6036	3350	2.33276	24.6808	1.69279	13.6011	1.63694	-152.952	-0.000136603	-0.0109863	2.64221	1.06282	0
-95.6496	3421	-29073	18.9956	-83.2983	5208	4647	2.16034	38.4576	1.49964	10.4865	1.86828	-152.155	6.83013e-05	0.0439453	2.51587	1.01193	0
-95.5996	3407	-29088	19.0054	-83.3368	4030	3619	1.56433	46.4886	1.47516	9.60754	1.86883	-148.755	0.000307356	-0.0274658	1.89514	0.762051	0
-95.5496	3426	-29073	18.9941	-83.2874	6728	4132	2.3233	34.6014	1.7741	7.10815	1.56001	-147.777	0	0.0384521	3.3728	1.3573	0
-95.4996	3431	-29083	19.0019	-83.2819	5715	3249	2.13623	29.1907	1.42832	10.6183	1.92873	-151.397	-3.41507e-05	-0.0219727	2.4115	0.969902	0
-95.4496	3412	-29084	19.0042	-83.2928	5864	3082	1.9165	28.6469	1.46201	5.47119	1.8751	-145.838	3.41507e-05	-0.0219727	2.05994	0.828372	0
-95.3996	3421	-29065	18.9917	-83.3093	6104	4713	2.229	43.819	1.72647	13.4528	1.6765	-156.231	0.000136603	0.0604248	4.64172	1.86989	0
-95.3496	3416	-29071	18.9976	-83.3258	3913	4643	1.84387	47.7905	1.49253	9.03625	1.85246	-150.353	0.000239055	0.0219727	3.40027	1.36838	0
-95.2996	3416	-29091	19.0077	-83.3038	3446	2993	1.56189	32.4316	1.60726	6.72913	1.73024	-147.365	0.000102452	-0.0769043	3.33984	1.34401	0
-95.2496	3416	-29059	18.9886	-83.3258	4714	5285	2.24121	52.251	1.5199	15.9631	1.87101	-157.181	0.000239055	0.0714111	3.97156	1.59897	0
-95.1996	3422	-29083	19.0019	-83.3148	4558	4374	1.763	41.424	1.44911	7.83875	1.89059	-148.239	0.000170753	0.00549316	3.01025	1.21112	0
-95.1496	3421	-29078	18.9995	-83.2983	5054	3741	2.13654	33.3105	1.74726	8.20679	1.65086	-150.579	6.83013e-05	-0.00549316	4.36157	1.75658	0
-95.0996	3412	-29086	19.005	-83.3148	3302	3701	1.64703	35.744	1.35938	7.19604	1.99648	-147.14	0.000170753	-0.0384521	2.34009	0.941148	0
-95.0496	3408	-29071	18.9956	-83.3148	5374	4257	1.98975	46.5051	1.72489	1.1261	1.60857	-141.24	0.000170753	0.0384521	4.13086	1.66333	0
-94.9995	3417	-29077	18.9964	-83.3258	5248	4739	1.96075	46.192	1.54121	10.3217	1.80063	-152.71	0.000239055	0.0494385	2.25769	0.907974	0
-94.9495	3418	-29096	19.0105	-83.2874	4483	2351	1.89606	16.3202	1.41701	7.44324	1.92747	-147.64	0	-0.10437	1.61499	0.649335	0
-94.8995	3421	-29068	18.9941	-83.2874	6670	3725	2.29065	35.8813	1.51306	10.6183	1.89501	-150.518	0	0.0164795	3.95508	1.59232	0
-94.8495	3408	-29079	19.0003	-83.2928	5134	4463	2.0871	32.3492	1.39727	20.3467	1.96056	-156.901	3.41507e-05	0.0109863	1.70288	0.684694	0
-94.7995	3427	-29082	19.0015	-83.3038	5440	3364	1.8927	36.0352	1.65068	8.16833	1.68632	-148.755	0.000102452	-0.0219727	3.19153	1.2842	0
-94.7495	3411	-29084	19.0019	-83.3038	4609	3705	1.86707	35.5353	1.53937	4.27368	1.83964	-145.327	0.000102452	-0.0109863	3.30688	1.33072	0
-94.6995	3408	-29071	18.9976	-83.2983	5909	3713	2.09686	36.5131	1.40332	1.32385	1.96749	-142.3	6.83013e-05	0.0219727	1.74133	0.700164	0
-94.6495	3417	-29084	19.0007	-83.3203	5405	3811	1.8042	43.1598	1.72963	14.3042	1.60066	-156.165	0.000204904	0.00549316	2.7301	1.09823	0
-94.5995	3424	-29077	18.9984	-83.2983	5074	3646	2.08557	35.788	1.48332	8.81104	1.92022	-149.821	6.83013e-05	-0.00549316	2.60376	1.04733	0
