Time	R1P5WFSIMES	R1P5WFSQMES	R1P5WFSGMES	R1P5WFSPMES	R1P5WFSIASK	R1P5WFSQASK	R1P5WFSGASK	R1P5WFSPASK	R1P5WFSCRFP	R1P5WFSCRFPP	R1P5WFSCRRP	R1P5WFSCRRPP	R1P5WFSGLDE	R1P5WFSPLDE	R1P5WFSDETA2	R1P5WFSCFQE2	R1P5WFSDFQES
-33.0981	13346	14701	14.9959	47.774	-1847	5578	1.77246	105.441	1.49892	-68.1042	1.11349	-166.652	5.03499e-05	0.0384521	12.9474	5.67922	0.00651926
-33.0481	13343	14686	14.9885	47.7466	-2657	5734	1.95709	114.549	1.31256	-67.5604	1.40072	-169.019	0.0003021	0.0823975	13.6835	6.01436	0.00651926
-32.9981	13349	14694	14.995	47.7466	-2240	5461	1.7038	112.335	1.44418	-64.8358	1.22266	-171.079	0.0003021	0.0439453	13.4143	5.89157	0.00651926
-32.9481	13341	14695	14.9911	47.7356	-2796	4723	1.88385	116.395	1.40395	-66.7749	1.32448	-169.915	0.000402799	0.065918	13.8373	6.08465	0.00651926
-32.8981	13349	14691	14.9937	47.7301	-2496	4742	1.73096	117.455	1.32089	-70.0763	1.29332	-166.619	0.000453149	0.0494385	13.3264	5.85154	0.00651926
-32.8481	13340	14691	14.9889	47.774	-2319	5261	1.96747	109.649	1.38587	-66.0773	1.35234	-172.469	5.03499e-05	0.065918	13.8483	6.08968	0.00651926
-32.7981	13348	14697	14.9946	47.7356	-2398	4858	1.70898	115.455	1.46631	-70.6091	1.18086	-167.421	0.000402799	0.0384521	13.299	5.83903	0.00651926
-32.7481	13342	14697	14.9955	47.7631	-1791	4793	1.7691	104.37	1.31756	-71.0815	1.28851	-163.564	0.00015105	0.0109863	12.2388	5.35845	0.00651926
-32.6981	13340	14690	14.9859	47.7356	-2569	6047	2.05963	118.878	1.38087	-66.8353	1.33208	-169.552	0.000402799	0.098877	13.8263	6.07963	0.00651926
-32.6481	13347	14697	14.9976	47.7301	-2094	4874	1.53351	114.423	1.35778	-71.142	1.22063	-164.932	0.000453149	0.0109863	12.1124	5.30144	0.00651926
-32.5981	13336	14697	14.9907	47.774	-1864	5990	2.01111	107.485	1.5746	-69.3237	1.15579	-171.958	5.03499e-05	0.065918	13.8098	6.07209	0.00651926
-32.5481	13347	14701	14.9994	47.7521	-2180	4571	1.56158	110.479	1.32161	-65.6598	1.27737	-170.013	0.00025175	0.0109863	11.9366	5.22222	0.00651926
-32.4981	13338	14698	14.9933	47.774	-1684	6302	1.87744	106.589	1.4299	-61.6058	1.23405	-173.469	5.03499e-05	0.0494385	13.1616	5.77655	0.00651926
-32.4481	13338	14701	14.9955	47.7521	-2249	5767	1.70593	112.198	1.41871	-65.2643	1.23963	-173.397	0.00025175	0.0494385	12.1399	5.31383	0.00651926
-32.3981	13342	14690	14.9924	47.774	-2082	6274	1.88538	107.485	1.39277	-66.5387	1.36247	-170.87	5.03499e-05	0.0769043	13.1451	5.76906	0.00651926
-32.3481	13346	14700	15.0002	47.7521	-1615	5205	1.62018	105.386	1.40491	-68.5492	1.19606	-167.547	0.00025175	0.00549316	11.6675	5.1011	0.00651926
-32.2981	13349	14693	14.9937	47.7301	-2633	5447	1.69189	116.812	1.29662	-67.4451	1.345	-168.981	0.000453149	0.065918	11.2445	4.91124	0.00651926
-32.2481	13340	14700	14.9941	47.7466	-2502	4948	1.74438	112.841	1.403	-63.501	1.23608	-170.041	0.0003021	0.0384521	11.6071	5.07394	0.00651926
-32.1981	13349	14693	14.9941	47.7466	-2496	4851	1.77429	109.413	1.50653	-78.9642	1.11095	-159.236	0.0003021	0.0384521	11.7389	5.13321	0.00651926
-32.1481	13347	14697	14.9994	47.774	-1892	4786	1.69434	101.7	1.17024	-63.8306	1.44682	-168.755	5.03499e-05	0.00549316	10.9918	4.79809	0.00651926
-32.0981	13347	14696	14.9959	47.774	-1459	5915	1.88965	103.661	1.43632	-70.6366	1.09599	-164.328	5.03499e-05	0.032959	10.7611	4.69495	0.00651926
-32.0481	13341	14695	14.9941	47.7905	-2276	6166	2.02637	100.36	1.4625	-71.2518	1.15376	-168.486	-0.0001007	0.0769043	10.827	4.7244	0.00651926
-31.9981	13340	14696	14.9955	47.774	-842	5653	1.84204	100.085	1.40967	-71.2244	1.21202	-166.415	5.03499e-05	0	10.871	4.74405	0.00651926
-31.9482	13343	14698	14.9928	47.7631	-2695	4840	1.83319	108.88	1.32422	-68.4119	1.26496	-167.404	0.00015105	0.0494385	10.3876	4.52829	0.00651926
-31.8982	13337	14696	14.9933	47.7576	-2145	5673	1.84143	109.803	1.24235	-70.1862	1.32473	-165.965	0.0002014	0.0549316	10.1569	4.42555	0.00651926
-31.8482	13335	14697	14.9898	47.7631	-2016	6366	1.95465	111.918	1.44894	-69.9335	1.18897	-168.47	0.00015105	0.0823975	10.9094	4.76124	0.00651926
-31.7982	13353	14691	14.9959	47.7246	-1624	4885	1.51367	118.823	1.14477	-61.8036	1.4529	-170.211	0.000503499	0	10.0909	4.39622	0.00651926
-31.7482	13345	14700	14.9989	47.7466	-1813	4676	1.54236	108.671	1.48583	-68.9008	1.05438	-166.058	0.0003021	0.00549316	10.2722	4.4769	0.00651926
-31.6982	13344	14699	14.9937	47.7631	-1603	6187	1.83167	109.204	1.29209	-63.3142	1.28421	-170.892	0.00015105	0.0494385	10.2008	4.44511	0.00651926
-31.6482	13343	14695	14.9959	47.7356	-2255	5353	1.6861	113.879	1.32756	-75.0146	1.18415	-161.768	0.000402799	0.0494385	9.06921	3.94315	0.00651926
-31.5982	13339	14701	14.9968	47.7631	-1363	5508	1.74988	106.826	1.3861	-72.0374	1.18187	-164.899	0.00015105	0.0219727	9.85474	4.29123	0.00651926
-31.5482	13348	14695	14.9981	47.7356	-1920	4768	1.5976	111.577	1.36587	-74.6796	1.1226	-162.175	0.000402799	0.0109863	8.3606	3.63045	0.00651926
-31.4982	13345	14701	15.0002	47.7521	-1845	5177	1.60095	108.127	1.27377	-64.7644	1.23988	-169.508	0.00025175	0.0109863	8.37708	3.6377	0.00651926
-31.4482	13341	14700	14.9937	47.7521	-1994	5966	1.79077	111.61	1.4149	-70.7904	1.1492	-165.476	0.00025175	0.0604248	9.08569	3.95043	0.00651926
-31.3982	13354	14700	15.0002	47.7246	-2201	4454	1.44714	116.136	1.1869	-70.3125	1.28649	-163.279	0.000503499	0.00549316	6.97632	3.02277	0.00651926
-31.3482	13346	14698	14.9915	47.774	-1685	5886	1.93451	106.479	1.30399	-72.6801	1.25482	-163.548	5.03499e-05	0.065918	8.58032	3.72728	0.00651926
-31.2982	13346	14696	14.9981	47.7521	-2038	5063	1.66931	108.578	1.22926	-69.5764	1.27585	-166.943	0.00025175	0.0274658	7.33337	3.17914	0.00651926
-31.2482	13350	14693	14.9941	47.7411	-1352	5305	1.7334	112.225	1.37468	-73.8556	1.16566	-163.306	0.00035245	0.032959	8.27271	3.59174	0.00651926
-31.1982	13346	14700	14.9959	47.774	-1887	5875	1.76605	104.694	1.32327	-66.1212	1.21658	-168.964	5.03499e-05	0.0549316	8.28918	3.599	0.00651926
-31.1482	13341	14694	14.9937	47.774	-1531	4997	1.84631	102.277	1.15025	-70.9552	1.37261	-163.542	5.03499e-05	0.0219727	8.50891	3.6958	0.00651926
-31.0982	13342	14694	14.9968	47.7795	-1475	5698	1.85028	103.211	1.39539	-69.6423	1.13324	-168.091	0	0.032959	8.48694	3.68611	0.00651926
-31.0482	13337	14697	14.9946	47.7795	-1958	5371	1.95129	104.524	1.28924	-72.8339	1.30751	-163.081	0	0.0494385	9.06921	3.94315	0.00651926
-30.9982	13347	14703	14.9976	47.7905	-1733	4984	1.92078	97.3499	1.23521	-66.3849	1.30903	-167.366	-0.0001007	0.0109863	8.78906	3.81938	0.00651926
-30.9482	13343	14700	14.995	47.774	-1192	6018	1.83289	105.233	1.40657	-74.1357	1.1259	-163.564	5.03499e-05	0.0439453	9.19006	3.9966	0.00651926
-30.8982	13346	14693	14.995	47.7466	-2179	5757	1.72424	111.264	1.24687	-65.8521	1.33157	-169.761	0.0003021	0.0549316	8.48145	3.68369	0.00651926
-30.8482	13354	14693	15.0002	47.7466	-1422	5120	1.5094	107.655	1.49987	-76.6351	1.03196	-160.175	0.0003021	0.00549316	8.13538	3.5313	0.00651926
-30.7982	13347	14692	14.9933	47.7356	-2399	4661	1.76453	117.037	1.294	-72.3615	1.27382	-165.597	0.000402799	0.0219727	8.5199	3.70064	0.00651926
-30.7482	13346	14695	14.995	47.7246	-2215	4971	1.67969	118.306	1.25568	-67.4341	1.29105	-168.453	0.000503499	0.0384521	8.50891	3.6958	0.00651926
-30.6982	13341	14690	14.9915	47.7521	-2553	5553	1.92017	111.143	1.43299	-72.7734	1.24039	-166.888	0.00025175	0.065918	10.3986	4.53318	0.00651926
-30.6482	13343	14703	14.9946	47.7521	-2120	5078	1.76636	111.709	1.30566	-71.7133	1.25305	-165.613	0.00025175	0.0384521	9.31641	4.05251	0.00651926
-30.5982	13357	14682	14.9937	47.7246	-2127	5178	1.69342	121.531	1.28876	-73.0536	1.24317	-163.63	0.000503499	0.0384521	8.97034	3.89944	0.00651926
-30.5482	13342	14698	14.992	47.7466	-2542	5357	1.85425	113.796	1.40871	-67.4341	1.13654	-169.255	0.0003021	0.0549316	9.19556	3.99903	0.00651926
-30.4982	13340	14694	14.9946	47.7631	-1941	5387	1.86676	104.892	1.24925	-69.9664	1.30396	-164.515	0.00015105	0.0494385	8.75061	3.80241	0.00651926
-30.4482	13340	14711	14.9989	47.7466	-1842	5397	1.54602	108.463	1.31756	-60.8038	1.22747	-169.316	0.0003021	0.032959	9.44824	4.11091	0.00651926
-30.3982	13343	14703	14.9959	47.7466	-1559	5716	1.70837	112.324	1.20023	-71.4221	1.34272	-164.125	0.0003021	0.0439453	9.35486	4.06954	0.00651926
-30.3482	13337	14698	14.9911	47.7686	-2358	5667	1.96167	108.896	1.49963	-67.6593	1.08932	-171.491	0.0001007	0.0549316	9.99756	4.3547	0.00651926
-30.2982	13345	14694	14.9937	47.7631	-2457	5660	1.82037	107.139	1.2295	-63.0341	1.32676	-169.579	0.00015105	0.0494385	8.33862	3.62077	0.00651926
-30.2482	13341	14705	14.9946	47.774	-1941	5387	1.88538	102.876	1.47654	-64.5612	1.1297	-172.612	5.03499e-05	0.0274658	10.0745	4.38889	0.00651926
-30.1982	13343	14693	14.9955	47.7521	-1483	6119	1.77704	109.523	1.47654	-72.5977	1.06852	-165.811	0.00025175	0.0494385	9.82178	4.2766	0.00651926
-30.1482	13338	14693	14.992	47.7521	-2358	5667	1.88354	113.461	1.34422	-70.8069	1.27407	-167.673	0.00025175	0.0604248	9.53064	4.14742	0.00651926
-30.0982	13346	14689	14.9959	47.7246	-1853	5590	1.6153	115.79	1.35017	-69.5435	1.27154	-169.975	0.000503499	0.0274658	9.85474	4.29123	0.00651926
-30.0482	13347	14697	14.995	47.7466	-2521	5052	1.73798	112.006	1.38206	-64.0393	1.1606	-169.761	0.0003021	0.0494385	9.62402	4.18883	0.00651926
-29.9982	13344	14696	14.9941	47.7521	-2035	5282	1.77673	112.621	1.28591	-64.0942	1.29864	-169.239	0.00025175	0.0439453	10.1843	4.43777	0.00651926
-29.9482	13343	14695	14.9941	47.7631	-2120	5078	1.79108	107.375	1.31423	-67.3352	1.20442	-168.673	0.00015105	0.032959	9.40979	4.09387	0.00651926
-29.8982	13351	14698	14.9928	47.7466	-2053	5583	1.77673	112.621	1.24997	-68.1757	1.29712	-167.025	0.0003021	0.0494385	9.21204	4.00632	0.00651926
-29.8482	13344	14699	14.9963	47.7631	-1295	5922	1.75323	106.897	1.44346	-74.2181	1.08347	-162.664	0.00015105	0.0164795	9.43726	4.10604	0.00651926
-29.7982	13339	14701	14.9928	47.785	-1787	5791	1.98547	104.403	1.30875	-64.8743	1.26192	-172.766	-5.03499e-05	0.0494385	9.62402	4.18883	0.00651926
-29.7482	13348	14694	14.9928	47.7356	-2774	5532	1.75262	116.367	1.21927	-60.7489	1.35994	-172.727	0.000402799	0.0549316	8.7561	3.80483	0.00651926
-29.6982	13342	14704	14.995	47.774	-1610	6199	1.83655	105.287	1.44917	-74.4983	1.09599	-163.07	5.03499e-05	0.032959	9.39331	4.08657	0.00651926
-29.6482	13346	14703	14.9963	47.7521	-1718	6299	1.78619	113.807	1.24188	-67.6593	1.26369	-166.163	0.00025175	0.0549316	8.29468	3.60142	0.00651926
-29.5982	13339	14704	14.9937	47.7631	-1700	5995	1.82739	108.325	1.35183	-63.4845	1.19986	-171.777	0.00015105	0.0494385	8.47046	3.67885	0.00651926
-29.5482	13340	14696	14.9907	47.774	-1664	5399	1.93848	106.523	1.21117	-69.5544	1.35842	-165.624	5.03499e-05	0.0384521	7.89368	3.42503	0.00651926
-29.4982	13344	14701	14.9915	47.774	-1806	6086	1.8866	107.836	1.40538	-67.522	1.1758	-169.706	5.03499e-05	0.065918	8.9209	3.8776	0.00651926
-29.4482	13337	14702	14.9946	47.7795	-1678	5596	1.86035	104.194	1.35873	-74.4708	1.12716	-161.235	0	0.032959	7.65747	3.32129	0.00651926
-29.3982	13342	14704	14.9915	47.774	-2290	5757	1.94519	107.402	1.17309	-67.5439	1.32093	-167.585	5.03499e-05	0.065918	6.87195	2.97711	0.00651926
-29.3482	13337	14704	14.9941	47.774	-2152	5170	1.83655	105.287	1.32946	-69.0656	1.23	-165.85	5.03499e-05	0.032959	7.74536	3.35988	0.00651926
-29.2982	13338	14706	14.9968	47.7466	-1552	5202	1.63116	111.275	1.41823	-74.4598	1.09276	-164.191	0.0003021	0.0109863	7.16309	3.10453	0.00651926
-29.2482	13344	14702	15.0015	47.7631	-1154	5231	1.59943	101.492	1.2721	-73.9105	1.22721	-162.438	0.00015105	0.00549316	6.49292	2.81144	0.00651926
-29.1982	13338	14699	14.9937	47.774	-1316	6220	1.90186	105.831	1.33374	-73.1085	1.14084	-164.235	5.03499e-05	0.0384521	5.98206	2.58855	0.00651926
-29.1482	13340	14703	14.9972	47.785	-1185	5731	1.84418	101.42	1.38301	-71.1969	1.09377	-165.8	-5.03499e-05	0.0109863	5.66895	2.45215	0.00651926
-29.0982	13346	14701	15.0002	47.7521	-1254	5223	1.57501	108.463	1.31447	-76.6956	1.1568	-159.851	0.00025175	0.00549316	5.17456	2.23708	0.00651926
-29.0482	13340	14711	15.0024	47.785	-1063	5431	1.70593	94.8285	1.24354	-76.0474	1.18947	-159.67	-5.03499e-05	-0.0109863	4.02649	1.73887	0.00651926
-28.9982	13344	14698	14.9968	47.7631	-1278	5622	1.70135	108.38	1.29923	-72.3615	1.20366	-164.982	0.00015105	0.0164795	4.99329	2.1583	0.00651926
-28.9482	13337	14706	14.9981	47.774	-1283	5719	1.7807	100.684	1.40848	-72.7789	1.0667	-162.988	5.03499e-05	0.0219727	4.80103	2.0748	0.00651926
-28.8982	13343	14707	14.9972	47.774	-846	6753	1.75934	102.794	1.23236	-81.3593	1.2642	-155.49	5.03499e-05	0.0109863	4.38904	1.89603	0.00651926
-28.8482	13348	14705	15.0007	47.7795	-610	6160	1.77063	97.7783	1.18095	-75.6958	1.28497	-159.604	0	0.00549316	3.68042	1.58899	0.00651926
-28.7982	13348	14699	14.9989	47.7631	-1740	5306	1.70227	102.936	1.2702	-72.4438	1.1606	-162.444	0.00015105	0.0109863	3.35632	1.44872	0.00651926
-28.7482	13343	14702	14.9976	47.7631	-1267	5740	1.74255	104.749	1.33708	-77.9041	1.15173	-159.197	0.00015105	0.0219727	4.44946	1.92224	0.00651926
-28.6982	13353	14704	15.0037	47.7795	-730	5170	1.74103	94.6198	1.16595	-81.4966	1.22848	-154.561	0	-0.0219727	0.939331	0.405026	0.00651926
-28.6482	13339	14713	14.9981	47.774	-1271	5836	1.73218	102.75	1.1838	-75.3497	1.24697	-160.021	5.03499e-05	0.0164795	2.0874	0.900375	0.00651926
-28.5982	13344	14706	15.0002	47.7521	-1700	4606	1.55731	109.583	1.20451	-76.6956	1.21607	-158.302	0.00025175	0.00549316	1.4447	0.62301	0.00651926
-28.5482	13348	14707	14.9989	47.7795	-1196	6240	1.81519	100.388	1.41514	-77.981	1.03923	-158.093	0	0.032959	2.34009	1.00948	0.00651926
-28.4982	13339	14713	15.0002	47.774	-947	5454	1.66779	102.068	1.18666	-74.7235	1.24748	-159.263	5.03499e-05	0.0109863	1.76331	0.760483	0.00325963
-28.4482	13348	14698	14.9989	47.774	-960	5652	1.72394	100.756	1.24021	-69.6149	1.2224	-165.8	5.03499e-05	-0.00549316	3.19702	1.37982	0.00325963
-28.3982	13342	14712	15.0028	47.774	-636	5270	1.55884	95.8942	1.24806	-76.6351	1.153	-158.511	5.03499e-05	-0.0274658	1.30737	0.563767	0.00325963
-28.3482	13340	14705	14.9981	47.7795	-1072	5850	1.87836	101.085	1.36159	-71.955	1.08549	-164.553	0	0.00549316	1.64246	0.708333	0.00325963
-28.2982	13345	14705	14.9972	47.774	-1163	5744	1.81854	101.343	1.34612	-77.6019	1.09155	-159.373	5.03499e-05	0.00549316	1.49963	0.64671	0.00325963
-28.2482	13339	14703	14.9968	47.7521	-1935	5196	1.71234	109.149	1.14572	-74.6796	1.2799	-159.851	0.00025175	0.032959	1.16455	0.502161	0.00325963
-28.1982	13340	14709	14.9994	47.7905	-733	5269	1.83533	97.4542	1.21665	-83.0731	1.19479	-153.243	-0.0001007	-0.0109863	0.318604	0.137366	0.00325963
-28.1482	13348	14699	14.9963	47.7905	-1191	6139	1.87561	100.151	1.36349	-75.3333	1.12235	-162.29	-0.0001007	0.0274658	2.14233	0.924091	0.00325963
-28.0982	13350	14708	15.0002	47.774	-547	5481	1.6568	98.9099	1.19618	-76.6626	1.23431	-159.126	5.03499e-05	-0.0219727	1.23596	0.532963	0.00325963
-28.0482	13338	14710	14.9981	47.8015	-896	6261	1.87012	98.2947	1.36064	-81.2164	1.05943	-155.028	-0.0002014	0.0109863	0.856934	0.369491	0.00325963
-27.9982	13343	14702	14.9985	47.7576	-1148	5444	1.65405	105.348	1.15429	-72.9272	1.3184	-164.696	0.0002014	0.00549316	1.31836	0.568506	0.00325963
-27.9482	13348	14698	14.9998	47.7411	-662	5675	1.56403	106.046	1.22331	-80.321	1.21379	-156.682	0.00035245	-0.00549316	1.06567	0.459515	0.00325963
-27.8982	13342	14713	15.0067	47.7795	-619	4976	1.55701	93.642	1.28091	-79.6509	1.12235	-156.006	0	-0.032959	0.933838	0.402657	0.00325963
-27.8482	13348	14700	14.9989	47.7631	-1163	5744	1.64246	103.266	1.2176	-74.4708	1.1991	-160.856	0.00015105	0.00549316	0.983276	0.423978	0.00325963
-27.7982	13347	14714	14.9989	47.7631	-1547	5006	1.61041	103.727	1.2671	-80.2606	1.13983	-155.308	0.00015105	-0.00549316	0.373535	0.161051	0.00325963
-27.7482	13338	14711	14.9985	47.7686	-1228	4727	1.63544	102.497	1.25044	-75.8496	1.18137	-160.241	0.0001007	-0.0219727	1.23047	0.530594	0.00325963
-27.6982	13343	14707	14.9976	47.7795	-1104	5934	1.82068	102.541	1.30328	-76.2286	1.14388	-159.576	0	0.00549316	2.58728	1.11626	0.00325963
-27.6482	13345	14707	15.002	47.7686	-1161	5231	1.62384	99.2834	1.1957	-78.9917	1.19657	-155.742	0.0001007	-0.00549316	0.549316	0.236843	0.00325963
-27.5982	13338	14707	14.9972	47.774	-1576	5507	1.78162	100.75	1.32327	-72.2461	1.13324	-164.905	5.03499e-05	0.0219727	2.1698	0.935949	0.00325963
-27.5482	13334	14710	14.9981	47.774	-1253	5124	1.73065	103.013	1.17714	-71.142	1.23177	-162.493	5.03499e-05	0.00549316	0.692139	0.298428	0.00325963
-27.4982	13342	14716	15.0041	47.7631	-1405	4318	1.58813	97.2235	1.24925	-84.1498	1.15857	-151.595	0.00015105	-0.0274658	0.780029	0.336328	0.00325963
-27.4482	13342	14705	14.995	47.774	-1302	5925	1.83777	105.348	1.19927	-69.7961	1.24317	-164.614	5.03499e-05	0.0164795	1.61499	0.696482	0.00325963
-27.3982	13352	14703	15.0024	47.7466	-1267	5326	1.37085	105.551	1.23712	-75.8496	1.1687	-159.401	0.0003021	0.0109863	0.032959	0.0142102	0.00325963
-27.3482	13343	14705	14.9955	47.8015	-1040	6541	2.04712	97.2345	1.41871	-76.1737	1.07842	-161.614	-0.0002014	0.0384521	2.40601	1.03795	0.00325963
-27.2982	13358	14701	15.0011	47.7466	-772	5456	1.61591	104.793	1.02957	-74.0039	1.43872	-159.906	0.0003021	0.00549316	0.379028	0.163419	0.00325963
-27.2482	13348	14704	14.9976	47.7631	-978	5544	1.74103	105.002	1.38087	-77.6459	1.04791	-160.565	0.00015105	0.0109863	0.6427	0.27711	0.00325963
-27.1982	13345	14696	14.9946	47.7795	-1014	6145	1.89117	104.09	1.2314	-75.6299	1.23405	-161.884	0	0.0164795	1.09314	0.471361	0.00325963
-27.1482	13345	14706	15.0041	47.7631	-678	5561	1.47186	99.8822	1.16167	-74.8718	1.24241	-158.983	0.00015105	-0.0274658	0.0219727	0.00947343	0.00325963
-27.0982	13339	14709	14.9981	47.8015	-1107	6036	1.95526	97.4158	1.36254	-86.4349	1.0867	-148.491	-0.0002014	0.0274658	1.66992	0.720185	0.00325963
-27.0482	13341	14707	14.9976	47.7795	-1403	5923	1.82068	102.541	1.04844	-66.9617	1.42808	-165.828	0	0.0219727	0.384521	0.165788	0.00325963
-26.9982	13335	14710	14.9946	47.7795	-1197	5833	1.92749	104.793	1.37349	-79.6619	1.07579	-157.462	0	0.0384521	1.70837	0.736778	0.00325963
-26.9482	13350	14711	15.0015	47.774	-971	5445	1.6275	100.36	1.3347	-78.2611	1.08286	-157.198	5.03499e-05	-0.00549316	0.252686	0.108945	0.00325963
-26.8982	13341	14706	15.0002	47.7795	-802	5952	1.83136	96.7291	1.1819	-74.8444	1.22266	-159.626	0	0.00549316	0.153809	0.0663142	0.00325963
-26.8482	13345	14709	15.0037	47.7795	-1071	5436	1.64734	96.0205	1.22141	-73.894	1.18947	-162.499	0	0	-0.302124	-0.130261	0.00325963
-26.7982	13345	14710	15.0015	47.8015	-286	5997	1.86462	91.8018	1.41395	-76.6901	1.02468	-159.686	-0.0002014	-0.0109863	0.236206	0.10184	0.00325963
-26.7482	13347	14713	15.005	47.7795	-562	5583	1.58997	95.9161	1.31542	-79.7058	1.09336	-156.539	0	-0.0219727	-0.98877	-0.426347	0.00325963
-26.6982	13338	14708	14.9972	47.785	-792	6064	1.81976	101.398	1.15167	-83.6224	1.25634	-153.314	-5.03499e-05	0.0109863	-1.07117	-0.461884	0.00325963
-26.6482	13342	14707	14.9994	47.7686	-1273	5740	1.63879	102.277	1.24616	-84.2212	1.15908	-151.65	0.0001007	0.0219727	-1.26343	-0.544811	0.00325963
-26.5982	13343	14712	15.0015	47.7795	-291	6097	1.74377	96.7017	1.34136	-78.9203	1.09316	-158.857	0	-0.0109863	-0.516357	-0.222632	0.00325963
-26.5482	13349	14705	15.0037	47.774	-537	5182	1.49872	96.059	1.14834	-83.1555	1.24849	-153.051	5.03499e-05	-0.0274658	-1.68091	-0.724926	0.00325963
-26.4982	13341	14712	15.0028	47.8015	-481	5891	1.80389	90.78	1.26234	-77.3877	1.13729	-158.384	-0.0002014	-0.0164795	-1.14807	-0.495053	0.00325963
-26.4482	13340	14709	14.9989	47.7795	-1066	5653	1.76361	102.651	1.27044	-80.8099	1.14743	-156.05	0	0.0109863	-1.07666	-0.464253	0.00325963
-26.3982	13347	14703	14.9989	47.774	-557	5485	1.72485	100.805	1.44061	-83.172	1.00953	-153.094	5.03499e-05	-0.0219727	-0.741577	-0.319746	0.00325963
-26.3482	13342	14711	15.0002	47.7795	-1002	6257	1.86584	96.4929	1.29328	-85.8911	1.11197	-149.738	0	0.0109863	-1.8457	-0.796044	0.00325963
-26.2982	13339	14709	14.9985	47.7795	-1629	5013	1.87286	99.2834	1.18	-75.7837	1.21734	-159.977	0	0.00549316	-2.54883	-1.09964	0.00325963
-26.2482	13341	14703	14.9989	47.7795	-985	5955	1.87653	100.206	1.40395	-83.985	1.02226	-152.446	0	0.0219727	-1.93359	-0.833979	0.00325963
-26.1982	13340	14719	15.0085	47.7795	-716	4873	1.53015	90.2911	1.32042	-77.7393	1.08347	-157.099	0	-0.032959	-2.83997	-1.22545	0.00325963
-26.1482	13348	14709	15.0007	47.7631	-1092	4446	1.49384	104.332	1.25378	-81.4087	1.14287	-155.099	0.00015105	-0.0274658	-2.52136	-1.08778	0.00325963
-26.0982	13338	14709	14.9989	47.7795	-1259	5539	1.87653	100.206	1.13698	-80.2936	1.26673	-156.44	0	0.0219727	-2.41699	-1.0427	0.00325963
-26.0482	13342	14710	15.0015	47.7905	-112	6411	1.89423	91.8402	1.35778	-77.8766	1.06145	-158.148	-0.0001007	-0.0109863	-2.15332	-0.928834	0.00325963
-25.9982	13341	14714	15.0033	47.7521	-829	5065	1.51764	102.986	1.21903	-75.8936	1.19099	-159.681	0.00025175	-0.0274658	-1.94458	-0.838721	0.00325963
-25.9482	13339	14711	15.0028	47.796	-544	5280	1.74194	92.6807	1.32161	-82.1667	1.0865	-154.528	-0.00015105	-0.0274658	-2.18628	-0.943064	0.00325963
-25.8982	13341	14706	14.9989	47.7795	-562	5583	1.84967	101.272	1.15191	-81.7163	1.26977	-154.462	0	-0.0219727	-2.53784	-1.0949	0.00325963
-25.8482	13343	14710	15.0024	47.8015	-462	5592	1.80389	90.78	1.42014	-79.931	1.00953	-156.33	-0.0002014	-0.032959	-2.5708	-1.10914	0.00325963
-25.7982	13341	14710	14.9994	47.774	-874	5455	1.70135	103.211	1.35731	-87.8082	1.06832	-147.145	5.03499e-05	0	-1.72485	-0.743889	0.00325963
-25.7482	13344	14712	15.0024	47.774	-859	5254	1.62262	98.2068	1.07029	-78.4808	1.34145	-156.901	5.03499e-05	-0.0109863	-2.58728	-1.11626	0.00325963
-25.6982	13337	14711	14.9989	47.785	-1420	6221	1.78802	101.717	1.33612	-77.2943	1.10513	-159.824	-5.03499e-05	0.0219727	-0.65918	-0.284216	0.00325963
-25.6482	13347	14717	15.0041	47.785	-503	5979	1.70868	92.851	1.36468	-83.8147	1.05094	-151.469	-5.03499e-05	-0.00549316	-2.16431	-0.933577	0.00325963
-25.5982	13343	14712	15.0015	47.7795	-1404	5925	1.8631	96.6742	1.25187	-79.6069	1.1644	-156.791	0	0.0164795	-1.18103	-0.509269	0.00325963
-25.5482	13348	14704	15.0011	47.7686	-569	5371	1.62811	100.36	1.08972	-77.8381	1.3184	-157.549	0.0001007	-0.0164795	-2.19727	-0.947808	0.00325963
-25.4982	13343	14712	14.9994	47.7631	-897	5853	1.69708	102.162	1.33113	-85.4132	1.08549	-150.315	0.00015105	-0.00549316	-1.30188	-0.561398	0.00325963
-25.4482	13341	14716	15.0028	47.7795	-88	5704	1.70898	94.8999	1.2276	-80.365	1.16769	-155.116	0	-0.032959	-2.68616	-1.15898	0.00325963
-25.3983	13345	14716	15.005	47.807	-574	5470	1.80756	88.0609	1.24426	-80.8813	1.15224	-154.127	-0.00025175	-0.032959	-2.85095	-1.23019	0.00325963
-25.3483	13346	14705	15.0033	47.7686	-379	5584	1.50452	99.7504	1.20618	-79.5245	1.19606	-156.594	0.0001007	-0.0274658	-1.85669	-0.800785	0.00325963
-25.2983	13337	14709	14.9989	47.785	-1058	5244	1.81366	100.64	1.32184	-79.7607	1.09155	-156.89	-5.03499e-05	0.0109863	-1.58203	-0.682261	0.00325963
-25.2483	13343	14715	14.9994	47.7686	-1747	5002	1.68945	100.096	1.16476	-77.3767	1.24013	-157.824	0.0001007	0.0109863	-1.38977	-0.599312	0.00325963
