Time	R1P7WFSIMES	R1P7WFSQMES	R1P7WFSGMES	R1P7WFSPMES	R1P7WFSIASK	R1P7WFSQASK	R1P7WFSGASK	R1P7WFSPASK	R1P7WFSCRFP	R1P7WFSCRFPP	R1P7WFSCRRP	R1P7WFSCRRPP	R1P7WFSGLDE	R1P7WFSPLDE	R1P7WFSDETA2	R1P7WFSCFQE2	R1P7WFSDFQES
-99.9999	-23386	-3300	16.6006	-171.958	6523	-605	2.07672	-9.09119	1.67142	-87.2644	1.68329	163.729	0	-0.0164795	6.44897	2.74693	0
-99.9499	-23383	-3300	16.5963	-171.964	7071	-706	2.0993	-1.97205	1.67589	-84.9628	1.71165	160.576	4.23388e-05	0.0274658	6.27319	2.67144	0
-99.8998	-23382	-3304	16.5976	-171.974	6240	-189	1.98975	-2.09839	1.59579	-79.7333	1.82431	157.418	0.000127016	0	6.79504	2.89569	0
-99.8498	-23382	-3304	16.5972	-171.969	6768	-435	2.10724	-4.96582	1.70267	-90.6812	1.68823	165.229	8.46776e-05	0.0109863	7.06421	3.01154	0
-99.7998	-23387	-3293	16.598	-171.958	6436	-659	2.18964	-6.32263	1.67589	-89.0222	1.68303	164.174	0	0	5.85571	2.49237	0
-99.7498	-23377	-3302	16.5959	-171.964	7491	-1151	2.23633	-5.31189	1.75782	-91.214	1.69006	165.35	4.23388e-05	0.0219727	7.35535	3.137	0
-99.6998	-23389	-3295	16.5997	-171.991	6129	-383	1.87805	1.10962	1.67405	-87.2809	1.68563	163.361	0.000254033	-0.00549316	5.90515	2.51356	0
-99.6498	-23386	-3295	16.5993	-171.985	5930	91	1.89514	0.307617	1.58266	-89.978	1.77982	165.608	0.000211694	0	6.026	2.56538	0
-99.5998	-23375	-3304	16.598	-171.964	6985	-41	2.13135	-4.46045	1.68271	-81.8591	1.7244	157.137	4.23388e-05	0.032959	6.36108	2.70918	0
-99.5498	-23385	-3301	16.5984	-171.947	6460	-158	2.18628	-7.4707	1.68009	-86.3855	1.71451	161.191	-8.46776e-05	0.0109863	6.026	2.56538	0
-99.4998	-23386	-3309	16.6022	-171.974	6799	-1017	1.88751	-5.57007	1.77463	-85.4407	1.60446	160.741	0.000127016	-0.00549316	6.06445	2.58187	0
-99.4498	-23378	-3296	16.5959	-171.969	6379	-215	2.16766	-1.69189	1.59553	-85.7263	1.79309	161.636	8.46776e-05	0.0219727	6.23474	2.65494	0
-99.3998	-23383	-3309	16.5972	-171.969	6568	38	2.11792	-2.6532	1.77331	-88.8574	1.61122	163.713	8.46776e-05	0.0219727	6.13586	2.61251	0
-99.3498	-23379	-3298	16.5951	-171.974	6820	202	2.08221	1.71387	1.61733	-87.7258	1.80141	161.708	0.000127016	0.0384521	6.25671	2.66437	0
-99.2998	-23393	-3294	16.6048	-171.969	5881	-552	1.90308	-8.89893	1.6856	-85.8252	1.66144	162.779	8.46776e-05	-0.0219727	4.87244	2.07163	0
-99.2498	-23379	-3308	16.5955	-171.947	7437	-707	2.28424	-4.34509	1.6596	-83.4412	1.76108	158.994	-8.46776e-05	0.0439453	6.30615	2.68559	0
-99.1998	-23385	-3287	16.5976	-171.974	6266	493	1.922	-0.823975	1.62284	-87.5555	1.76264	161.895	0.000127016	0.0109863	5.27893	2.2454	0
-99.1498	-23392	-3297	16.6039	-171.947	6280	-953	2.08954	-14.0955	1.86733	-91.6589	1.49909	166.382	-8.46776e-05	-0.032959	4.99878	2.12562	0
-99.0998	-23385	-3293	16.5993	-171.991	6883	-421	1.9812	1.42822	1.79222	-88.2532	1.59249	163.251	0.000254033	0.0274658	5.37781	2.2877	0
-99.0498	-23382	-3294	16.5967	-172.002	6317	769	1.83441	7.33887	1.61181	-83.8971	1.76369	159.89	0.00033871	0.0274658	5.25696	2.236	0
-98.9998	-23387	-3296	16.6018	-171.985	6353	185	1.8808	-0.598755	1.78119	-84.0948	1.60212	159.763	0.000211694	0.0164795	5.11963	2.17727	0
-98.9498	-23386	-3299	16.5963	-171.974	6464	21	2.04041	0.43396	1.5325	-77.4591	1.88545	157.055	0.000127016	0.0164795	6.28967	2.67852	0
-98.8998	-23384	-3296	16.598	-171.98	5883	-13	2.00806	-1.26892	1.64201	-90.4175	1.70541	166.13	0.000169355	0.00549316	5.43274	2.31121	0
-98.8498	-23384	-3303	16.5959	-171.953	7357	-585	2.2287	-5.03174	1.80325	-86.6766	1.62059	160.296	-4.23388e-05	0.032959	6.89941	2.9406	0
-98.7998	-23386	-3299	16.6027	-171.974	5722	-488	1.79535	-4.98779	1.70976	-88.3136	1.66482	165.108	0.000127016	-0.032959	5.86121	2.49472	0
-98.7498	-23385	-3298	16.6065	-171.985	5716	-124	1.70471	-6.11389	1.78671	-88.3136	1.60524	164.185	0.000211694	-0.0274658	6.70166	2.85553	0
-98.6998	-23382	-3307	16.5976	-171.974	6157	655	2.01508	-0.0439453	1.61286	-79.8761	1.76889	158.016	0.000127016	0.0274658	6.5094	2.77289	0
-98.6498	-23383	-3298	16.6014	-171.974	6271	-231	1.90399	-4.66919	1.99685	-83.8147	1.42416	159.538	0.000127016	0	7.68494	3.27923	0
-98.5998	-23377	-3291	16.5955	-172.002	7047	53	1.90247	7.33887	1.58503	-78.0084	1.88337	155.627	0.00033871	0.0384521	8.46497	3.61675	0
-98.5498	-23380	-3301	16.5955	-171.974	7079	-531	2.01691	3.08716	1.60892	-86.2537	1.79283	162.186	0.000127016	0.0219727	8.6792	3.70968	0
-98.4998	-23381	-3294	16.5984	-172.002	6406	106	1.79413	5.58655	1.72105	-80.7166	1.69136	157.742	0.00033871	0.0109863	8.3606	3.57151	0
-98.4498	-23383	-3302	16.5984	-171.974	6213	212	2.01904	-3.17505	1.78802	-85.8197	1.64635	160.115	0.000127016	0.00549316	8.7561	3.74306	0
-98.3998	-23381	-3300	16.598	-171.985	6296	-92	1.92322	2.45544	1.67195	-89.1101	1.7551	164.147	0.000211694	0.0109863	8.64075	3.69299	0
-98.3498	-23376	-3291	16.5942	-171.996	6631	494	2.02667	10.058	1.59894	-84.2377	1.80037	160.593	0.000296372	0.0439453	9.03076	3.86241	0
-98.2998	-23384	-3304	16.5997	-171.985	6156	295	1.86249	0.181274	1.90041	-86.3086	1.49154	161.219	0.000211694	0.00549316	8.98132	3.84092	0
-98.2497	-23379	-3294	16.5959	-171.985	6568	578	2.02911	4.2627	1.71817	-78.8544	1.75978	156.885	0.000211694	0.032959	9.79431	4.19517	0
-98.1997	-23377	-3298	16.5967	-171.991	6483	339	1.95038	4.53735	1.60393	-84.0674	1.81546	159.901	0.000254033	0.0274658	9.48669	4.06093	0
-98.1497	-23374	-3296	16.5925	-171.985	6121	698	2.03033	5.82275	1.61339	-80.0299	1.84798	156.033	0.000211694	0.0219727	9.93164	4.25518	0
-98.0997	-23378	-3302	16.5972	-171.974	6319	228	2.0575	-1.81824	1.86155	-80.4858	1.65311	155.88	0.000127016	0.0164795	11.0632	4.75164	0
-98.0497	-23384	-3282	16.5963	-172.024	6122	338	1.81976	12.9364	1.59684	-80.2496	1.82899	159.137	0.000508066	0.032959	9.75037	4.17598	0
-97.9997	-23377	-3301	16.5946	-171.985	6821	200	2.0755	3.58704	1.71817	-78.9752	1.76499	155.528	0.000211694	0.0439453	11.3159	4.86301	0
-97.9497	-23379	-3299	16.5959	-171.974	6655	-269	2.09045	-0.148315	1.72893	-79.9585	1.73064	156.132	0.000127016	0.0219727	10.9039	4.68153	0
-97.8997	-23374	-3305	16.5989	-171.964	6957	-184	2.10724	-4.99329	1.85577	-82.9742	1.6401	157.67	4.23388e-05	0.0274658	11.4093	4.90422	0
-97.8497	-23381	-3293	16.5997	-172.007	6098	199	1.6629	9.66248	1.64516	-83.952	1.78814	160.159	0.000381049	0	10.5139	4.51019	0
-97.7997	-23381	-3289	16.5993	-171.996	6850	-18	1.81458	4.31763	1.81349	-80.5682	1.66378	155.934	0.000296372	0.032959	11.5576	4.96972	0
-97.7497	-23379	-3290	16.598	-171.985	7043	-129	1.98792	1.04919	1.73025	-76.2451	1.86619	151.507	0.000211694	0.0384521	12.4365	5.35935	0
-97.6997	-23378	-3306	16.5959	-171.974	6483	339	2.08221	-1.32385	1.70845	-78.8489	1.73272	157.225	0.000127016	0.0274658	11.3049	4.85816	0
-97.6497	-23380	-3302	16.5946	-171.964	6707	367	2.20001	-0.137329	1.76386	-82.8204	1.71633	159.401	4.23388e-05	0.032959	11.7773	5.06689	0
-97.5997	-23375	-3295	16.5934	-171.974	7321	-183	2.15942	3.01575	1.73418	-81.7657	1.75692	156.495	0.000127016	0.0439453	11.8323	5.09121	0
-97.5497	-23379	-3296	16.5946	-171.974	6201	755	2.09808	1.01074	1.71764	-77.4481	1.8204	154.039	0.000127016	0.0384521	12.4475	5.36424	0
-97.4997	-23391	-3286	16.6018	-171.996	6374	147	1.91162	-0.444946	1.88728	-85.1056	1.52588	160.17	0.000296372	0.00549316	11.2115	4.81699	0
-97.4497	-23379	-3296	16.5942	-171.991	6539	617	2.04407	6.95984	1.72552	-76.2286	1.77383	153.55	0.000254033	0.032959	11.7444	5.05231	0
-97.3997	-23376	-3304	16.5951	-171.947	6547	-106	2.23694	-5.33936	1.69296	-78.9258	1.75744	155.5	-8.46776e-05	0.0164795	10.7721	4.62356	0
-97.3497	-23376	-3293	16.5955	-171.969	6930	38	2.15729	0.0823975	1.66617	-84.5728	1.78138	160.142	8.46776e-05	0.0384521	10.5139	4.51019	0
-97.2997	-23375	-3302	16.5942	-171.985	6564	757	2.08435	6.60828	1.71002	-78.4808	1.7819	155.319	0.000211694	0.0439453	11.1786	4.80246	0
-97.2497	-23381	-3290	16.5946	-171.98	6176	614	2.09167	2.86194	1.72631	-79.4806	1.72284	155.22	0.000169355	0.0274658	10.6458	4.56806	0
-97.1997	-23368	-3300	16.5904	-171.969	7348	868	2.29706	1.93909	1.75441	-79.7498	1.7884	153.858	8.46776e-05	0.0714111	11.5906	4.98429	0
-97.1497	-23379	-3292	16.5942	-171.974	7025	-81	2.0874	3.26843	1.74416	-71.0321	1.73272	151.205	0.000127016	0.0384521	10.5688	4.53429	0
-97.0997	-23377	-3306	16.5976	-171.996	5796	1020	1.79657	9.98657	1.6835	-80.7275	1.77305	157.61	0.000296372	0.0164795	10.7007	4.59218	0
-97.0497	-23379	-3290	16.5959	-172.002	6215	581	1.93054	7.7948	1.60656	-80.1672	1.85345	155.61	0.00033871	0.0164795	10.3271	4.42829	0
-96.9997	-23375	-3300	16.5912	-171.974	7099	698	2.22321	3.52112	1.83082	-80.8813	1.68277	156.566	0.000127016	0.065918	11.283	4.84847	0
-96.9497	-23385	-3306	16.5946	-171.996	6710	918	1.98578	6.60828	1.69138	-82.0569	1.7819	158.143	0.000296372	0.0439453	10.5853	4.54153	0
-96.8997	-23380	-3296	16.5959	-171.98	6215	581	2.00348	3.86719	1.63755	-81.1066	1.78996	157.5	0.000169355	0.0274658	9.45923	4.04896	0
-96.8497	-23375	-3309	16.5921	-171.942	7634	89	2.49664	-3.62	1.87074	-86.1877	1.64453	159.615	-0.000127016	0.065918	10.8435	4.65495	0
-96.7997	-23385	-3295	16.5976	-171.974	6634	139	2.052	-1.42822	1.6533	-81.2714	1.76707	158.231	0.000127016	0.0219727	9.09668	3.89108	0
-96.7497	-23388	-3295	16.5993	-171.996	5911	494	1.89056	0.74707	1.74548	-79.3268	1.68745	157.121	0.000296372	0.00549316	9.59656	4.10885	0
-96.6997	-23384	-3297	16.5993	-171.974	6362	-171	1.95923	-2.23572	1.66223	-79.9695	1.83393	156.566	0.000127016	0.0109863	10.0305	4.29842	0
-96.6497	-23384	-3295	16.5993	-171.974	7111	-744	2.06299	-3.28491	1.85761	-89.3848	1.54306	164.344	0.000127016	0.0164795	9.06921	3.87913	0
-96.5996	-23381	-3301	16.5972	-171.985	6240	1077	1.96747	2.19177	1.7825	-77.1405	1.71711	154.704	0.000211694	0.0439453	10.0415	4.30323	0
-96.5496	-23381	-3290	16.598	-172.002	5576	633	1.78101	8.70667	1.62652	-82.8204	1.82405	159.181	0.00033871	0.0109863	9.69543	4.152	0
-96.4996	-23377	-3310	16.5989	-171.942	7953	-1273	2.34772	-9.49768	1.94138	-85.6055	1.48868	159.565	-0.000127016	0.0274658	9.67896	4.14481	0
-96.4496	-23380	-3292	16.5972	-171.98	6524	306	1.9577	0.983276	1.80614	-84.1223	1.64453	160.126	0.000169355	0.0109863	9.43176	4.03699	0
-96.3996	-23388	-3284	16.6018	-172.002	5833	78	1.67908	2.23022	1.44296	-85.2979	1.93826	162.872	0.00033871	-0.0164795	8.85498	3.78601	0
-96.3496	-23376	-3295	16.5938	-171.974	6218	-141	2.19727	-2.61475	1.61496	-77.2339	1.82223	157.083	0.000127016	0.0109863	10.1733	4.36092	0
-96.2996	-23383	-3293	16.598	-171.969	6390	-391	2.11182	-2.27966	1.83791	-85.3308	1.61096	160.021	8.46776e-05	0	10.2997	4.41626	0
-96.2496	-23380	-3291	16.5963	-171.996	7025	-81	2.01477	5.07019	1.70451	-84.9628	1.77071	159.472	0.000296372	0.0494385	10.3107	4.42107	0
-96.1996	-23378	-3289	16.6022	-171.996	6228	197	1.74896	2.20276	1.63702	-83.6884	1.79829	158.044	0.000296372	0	9.97559	4.2744	0
-96.1496	-23376	-3290	16.5917	-171.985	6661	1338	2.15088	6.8335	1.7158	-83.5126	1.77253	157.275	0.000211694	0.0604248	10.9534	4.70328	0
-96.0996	-23378	-3300	16.598	-171.996	6668	257	1.93787	3.52112	1.72473	-81.9415	1.77721	157.429	0.000296372	0.032959	11.2994	4.85574	0
-96.0496	-23383	-3293	16.5993	-171.991	5780	500	1.90186	1.80176	1.60446	-76.6626	1.88102	155.319	0.000254033	0	11.0193	4.73229	0
-95.9996	-23383	-3294	16.5959	-171.985	6668	257	1.96899	1.99402	1.64647	-81.0791	1.84824	156.495	0.000211694	0.032959	11.6949	5.03044	0
-95.9496	-23379	-3295	16.5967	-171.974	6758	-413	2.05383	-1.6095	1.67195	-82.1063	1.78892	158.577	0.000127016	0.0109863	11.4203	4.90907	0
-95.8996	-23380	-3302	16.5955	-172.002	6834	365	1.86584	9.66248	1.8865	-79.7882	1.59535	154.435	0.00033871	0.032959	12.0245	5.1764	0
-95.8496	-23379	-3291	16.5972	-171.98	6053	805	1.98486	1.25793	1.45766	-84.2377	1.9854	161.065	0.000169355	0.0274658	10.9094	4.68394	0
-95.7996	-23378	-3297	16.5955	-171.974	7281	-294	2.16339	-1.49963	1.81402	-75.6299	1.65909	153.353	0.000127016	0.0439453	12.0685	5.19588	0
-95.7496	-23375	-3289	16.5925	-172.013	6691	757	1.94305	13.634	1.74443	-80.6561	1.81936	153.715	0.000423388	0.0384521	12.7661	5.50613	0
-95.6996	-23377	-3296	16.5989	-171.996	6027	1024	1.83685	7.15759	1.73523	-81.9031	1.7244	158.566	0.000296372	0.032959	12.3047	5.30074	0
-95.6496	-23375	-3307	16.5972	-171.969	6361	531	2.10876	-3.62	1.79091	-86.77	1.68147	160.917	8.46776e-05	0.0219727	12.4091	5.34714	0
-95.5996	-23372	-3280	16.5908	-172.002	7697	341	2.1106	9.05823	1.57242	-76.6077	1.97665	151.897	0.00033871	0.0714111	12.5354	5.40335	0
-95.5496	-23379	-3296	16.5938	-172.007	6947	200	1.93695	11.6235	1.73261	-79.8322	1.759	154.391	0.000381049	0.0439453	12.6013	5.43269	0
-95.4996	-23376	-3295	16.5938	-171.991	7247	650	2.13837	5.72937	1.87231	-84.3036	1.66638	158.286	0.000254033	0.0823975	13.2495	5.72211	0
-95.4496	-23373	-3289	16.59	-171.985	6580	922	2.23297	7.91016	1.53671	-79.4531	2.06649	155.627	0.000211694	0.0439453	12.8101	5.52573	0
-95.3996	-23375	-3301	16.5942	-171.974	6556	418	2.1048	2.35657	1.88702	-77.168	1.66508	151.688	0.000127016	0.032959	13.4637	5.8181	0
-95.3496	-23377	-3297	16.5976	-171.996	6051	1165	1.9223	4.31763	1.84947	-73.8666	1.74469	151.804	0.000296372	0.032959	13.6505	5.90192	0
-95.2996	-23378	-3294	16.5938	-171.991	6306	614	2.08313	6.8335	1.62363	-77.5195	1.90184	156.198	0.000254033	0.032959	13.5242	5.8452	0
-95.2496	-23372	-3302	16.5908	-171.969	7328	706	2.28302	2.41699	1.91065	-79.2828	1.62111	153.062	8.46776e-05	0.0769043	13.7494	5.94635	0
-95.1996	-23372	-3297	16.5934	-171.969	7130	487	2.22931	1.86768	1.7334	-78.0634	1.85397	150.837	8.46776e-05	0.0494385	13.1781	5.69015	0
-95.1496	-23384	-3288	16.5993	-171.98	6524	-42	1.90613	0.109863	1.82793	-81.145	1.65103	157.39	0.000169355	0.00549316	12.4695	5.37401	0
-95.0996	-23378	-3290	16.5963	-171.985	6524	-42	1.97723	3.54858	1.57373	-78.316	1.92291	157.066	0.000211694	0.0164795	12.6782	5.46695	0
-95.0496	-23383	-3292	16.5951	-171.996	6823	766	2.10999	5.65796	1.74259	-80.4474	1.73012	156.044	0.000296372	0.0604248	12.42	5.35202	0
-94.9995	-23380	-3299	16.5951	-171.969	7639	-259	2.16095	-1.203	1.73891	-87.0447	1.73325	162.098	8.46776e-05	0.0549316	11.8213	5.08635	0
-94.9495	-23378	-3295	16.5976	-172.013	6077	621	1.70044	9.81628	1.58765	-81.6229	1.86489	158.676	0.000423388	0.00549316	10.8875	4.67428	0
-94.8995	-23373	-3302	16.5951	-171.969	7161	-95	2.19391	0.362549	1.824	-83.5895	1.71555	156.918	8.46776e-05	0.0274658	12.5189	5.39601	0
-94.8495	-23376	-3288	16.5921	-172.002	7161	-95	2.02728	8.28918	1.63938	-74.2456	1.85267	152.413	0.00033871	0.0494385	11.3708	4.88725	0
-94.7995	-23379	-3297	16.5976	-171.969	7690	21	2.06879	-1.96655	1.80614	-80.9637	1.71711	154.292	8.46776e-05	0.0604248	11.5411	4.96244	0
-94.7495	-23379	-3287	16.5921	-171.985	6744	346	2.18079	3.92212	1.77541	-86.6876	1.6989	160.917	0.000211694	0.0549316	11.6016	4.98914	0
-94.6995	-23381	-3296	16.5972	-171.985	6548	99	1.92505	2.62573	1.55745	-76.6626	1.87452	154.49	0.000211694	0.0274658	10.3381	4.43311	0
-94.6495	-23382	-3296	16.598	-171.98	6883	-40	2.0343	-0.598755	1.772	-85.6549	1.68277	160.241	0.000169355	0.0219727	10.1843	4.36573	0
-94.5995	-23380	-3294	16.5955	-171.969	6330	429	2.21069	-0.280151	1.78618	-79.3817	1.71503	156.802	8.46776e-05	0.0164795	10.5853	4.54153	0
-94.5495	-23376	-3294	16.5942	-171.969	6854	184	2.20306	1.47217	1.67431	-81.2878	1.73559	157.473	8.46776e-05	0.0439453	9.9646	4.26959	0
-94.4995	-23378	-3300	16.5963	-171.985	6770	487	1.95099	3.08716	1.70136	-78.739	1.74313	155.555	0.000211694	0.0439453	9.84924	4.21917	0
